student_id,company_id,cgpa_normalized,10th_normalized,12th_normalized,active_backlogs,dept_match,required_skills_match_ratio,preferred_skills_match_ratio,total_internship_months,max_internship_tier,num_projects,max_project_complexity,meets_project_complexity,num_global_premium_certs,num_global_standard_certs,num_national_certs,meets_cert_tier,num_papers,max_paper_tier,num_advanced_skills,num_verified_skills
SRM_TWO_030_V2,TFI006,0.5690000000000001,0.495,0.633,0,1,0.0,1.0,0.0,0,3,3,1,1,0,0,1,0,0,2,4
SRM_TWO_031,TFI006,0.635,0.775,0.693,1,1,0.0,1.0,0.0,0,2,1,1,1,1,0,1,0,0,3,7
SRM_TWO_031_V2,TFI006,0.635,0.775,0.693,1,1,0.0,1.0,0.0,0,2,3,1,0,0,0,1,0,0,2,9
SRM_TWO_032,TFI006,0.8119999999999999,0.7909999999999999,0.7909999999999999,0,0,0.0,1.0,0.0,0,2,2,1,1,1,0,1,0,0,4,7
SRM_TWO_032_V2,TFI006,0.8119999999999999,0.7909999999999999,0.7909999999999999,0,0,0.0,1.0,0.0,0,2,3,1,2,0,0,1,0,0,5,5
SRM_TWO_033,TFI006,0.744,0.6679999999999999,0.726,1,0,0.0,1.0,0.0,0,2,3,1,0,0,1,1,0,0,4,6
SRM_TWO_033_V2,TFI006,0.744,0.6679999999999999,0.726,1,0,0.0,1.0,0.0,0,2,3,1,1,1,0,1,0,0,2,4
SRM_TWO_034,TFI006,0.667,0.589,0.588,0,1,0.0,1.0,1.0,3,3,3,1,0,0,0,1,0,0,2,4
SRM_TWO_034_V2,TFI006,0.667,0.589,0.588,0,1,0.0,1.0,2.0,5,3,3,1,2,0,0,1,0,0,4,5
SRM_TWO_035,TFI006,0.825,0.718,0.746,2,0,0.0,1.0,3.0,4,2,2,1,0,1,0,1,0,0,5,6
SRM_TWO_035_V2,TFI006,0.825,0.718,0.746,2,0,0.0,1.0,8.0,4,2,3,1,0,0,0,1,0,0,4,5
SRM_TWO_036,TFI006,0.807,0.745,0.799,1,1,0.0,1.0,0.0,0,2,2,1,1,1,0,1,0,0,2,3
SRM_TWO_036_V2,TFI006,0.807,0.745,0.799,1,1,0.0,1.0,0.0,0,2,2,1,0,0,1,1,0,0,3,6
SRM_TWO_037,TFI006,0.899,0.9329999999999999,0.946,0,1,0.0,1.0,0.0,0,2,3,1,0,0,1,1,0,0,4,7
SRM_TWO_037_V2,TFI006,0.899,0.9329999999999999,0.946,0,1,0.0,1.0,0.0,0,2,2,1,0,0,0,1,0,0,4,6
SRM_TWO_038,TFI006,0.859,0.807,0.9109999999999999,0,0,0.0,1.0,0.0,0,2,3,1,2,0,0,1,0,0,2,4
SRM_TWO_038_V2,TFI006,0.859,0.807,0.9109999999999999,0,1,0.0,1.0,0.0,0,2,3,1,0,0,1,1,0,0,1,2
SRM_TWO_039,TFI006,0.754,0.826,0.7190000000000001,1,1,0.333,1.0,0.0,0,2,3,1,1,0,2,1,0,0,2,1
SRM_TWO_039_V2,TFI006,0.754,0.826,0.7190000000000001,1,1,0.333,1.0,0.0,0,2,3,1,0,2,1,1,0,0,1,4
SRM_TWO_040,TFI006,0.93,0.99,0.96,0,1,0.0,1.0,0.0,0,2,3,1,1,0,0,1,0,0,2,7
SRM_TWO_040_V2,TFI006,0.93,0.99,0.96,0,1,0.0,1.0,0.0,0,2,3,1,1,0,0,1,0,0,0,7
SRM_TWO_041,TFI006,0.6559999999999999,0.726,0.858,1,1,0.0,1.0,5.0,5,2,3,1,1,0,2,1,0,0,7,5
SRM_TWO_042,TFI006,0.6519999999999999,0.99,0.8220000000000001,1,0,0.0,1.0,3.0,3,2,3,1,3,0,1,1,0,0,2,6
SRM_TWO_043,TFI006,0.705,0.7170000000000001,0.816,1,1,0.0,1.0,5.0,4,5,3,1,0,3,1,1,0,0,2,5
SRM_TWO_044,TFI006,0.617,0.718,0.691,1,1,0.0,1.0,5.0,4,5,3,1,0,2,0,1,0,0,3,5
SRM_TWO_045,TFI006,0.786,0.7929999999999999,0.6920000000000001,1,1,0.0,1.0,7.0,5,3,3,1,1,0,2,1,0,0,2,5
SRM_TWO_046,TFI006,0.621,0.8490000000000001,0.789,1,1,0.0,1.0,12.0,4,2,2,1,2,1,0,1,0,0,2,5
SRM_TWO_047,TFI006,0.779,0.892,0.8690000000000001,2,1,0.0,1.0,3.0,4,2,3,1,2,0,0,1,0,0,2,6
SRM_TWO_048,TFI006,0.63,0.5539999999999999,0.7440000000000001,1,1,0.0,1.0,2.0,5,3,3,1,2,1,0,1,0,0,4,4
SRM_TWO_049,TFI006,0.9189999999999999,0.755,0.715,1,1,0.0,1.0,9.0,4,2,3,1,0,1,1,1,0,0,4,4
SRM_TWO_050,TFI006,0.9099999999999999,0.818,0.6920000000000001,1,1,0.0,1.0,4.0,5,2,3,1,1,2,0,1,0,0,0,7
SRM_TWO_051,TFI006,0.909,0.903,0.977,1,0,0.0,1.0,1.0,5,5,3,1,2,1,0,1,0,0,4,5
SRM_TWO_052,TFI006,0.782,0.624,0.7020000000000001,1,1,0.0,1.0,8.0,5,5,3,1,0,1,1,1,0,0,3,6
SRM_TWO_053,TFI006,0.845,0.589,0.946,1,1,0.0,1.0,9.0,2,2,2,1,1,0,1,1,0,0,3,4
SRM_TWO_054,TFI006,0.7969999999999999,0.706,0.845,1,1,0.0,1.0,3.0,4,5,3,1,0,0,0,1,0,0,3,5
SRM_TWO_055,TFI006,0.8880000000000001,0.797,0.759,1,1,0.0,1.0,3.0,2,2,2,1,0,3,0,1,0,0,4,5
SRM_TWO_056,TFI006,0.769,0.64,0.902,1,1,0.0,1.0,3.0,3,2,3,1,1,0,1,1,0,0,2,4
SRM_TWO_057,TFI006,0.751,0.75,0.9690000000000001,1,1,0.0,1.0,5.0,4,2,3,1,1,1,1,1,0,0,5,6
SRM_TWO_058,TFI006,0.662,0.99,0.632,2,0,0.0,1.0,1.0,4,5,3,1,0,2,0,1,0,0,5,4
SRM_TWO_059,TFI006,0.704,0.828,0.7120000000000001,1,0,0.0,1.0,1.0,5,5,3,1,1,0,0,1,0,0,3,6
SRM_TWO_060,TFI006,0.514,0.47,0.649,1,1,0.0,1.0,9.0,3,5,3,1,0,1,0,1,0,0,1,6
SRM_TWO_061,TFI006,0.882,0.99,0.74,1,1,0.0,1.0,6.0,3,5,3,1,2,1,0,1,0,0,4,4
SRM_TWO_062,TFI006,0.833,0.6890000000000001,0.6609999999999999,1,1,0.0,1.0,3.0,5,5,3,1,0,2,0,1,0,0,2,4
SRM_TWO_063,TFI006,0.72,0.9129999999999999,0.63,1,0,0.0,1.0,6.0,4,2,3,1,1,1,0,1,0,0,2,3
SRM_TWO_064,TFI006,0.74,0.99,0.613,1,1,0.0,1.0,1.0,3,5,3,1,1,1,1,1,0,0,2,5
SRM_TWO_065,TFI006,0.6990000000000001,0.799,0.679,1,1,0.0,1.0,7.0,5,5,3,1,2,1,0,1,0,0,2,6
SRM_TWO_066,TFI006,0.766,0.909,0.8759999999999999,1,0,0.0,1.0,3.0,3,2,3,1,0,0,4,1,0,0,2,6
SRM_TWO_067,TFI006,0.9650000000000001,0.765,0.7929999999999999,1,1,0.0,1.0,2.0,5,5,3,1,1,3,0,1,0,0,4,4
SRM_TWO_068,TFI006,0.6980000000000001,0.903,0.8009999999999999,1,1,0.0,1.0,6.0,4,5,3,1,3,1,0,1,0,0,2,6
SRM_TWO_069,TFI006,0.567,0.965,0.99,1,1,0.0,1.0,2.0,2,2,2,1,1,1,1,1,0,0,2,3
SRM_TWO_070,TFI006,0.564,0.818,0.858,1,1,0.0,1.0,9.0,5,2,3,1,1,0,0,1,0,0,2,6
SRM_TWO_071,TFI006,0.8789999999999999,0.655,0.821,1,1,0.0,1.0,1.0,4,2,3,1,0,2,0,1,0,0,3,4
SRM_TWO_072,TFI006,0.826,0.6779999999999999,0.805,1,1,0.0,1.0,2.0,4,3,2,1,2,0,0,1,0,0,4,6
SRM_TWO_073,TFI006,0.917,0.883,0.915,1,1,0.0,1.0,2.0,2,5,3,1,1,0,1,1,0,0,3,6
SRM_TWO_074,TFI006,0.609,0.9670000000000001,0.59,1,0,0.0,1.0,6.0,2,5,3,1,1,1,2,1,0,0,2,5
SRM_TWO_075,TFI006,0.735,0.868,0.8220000000000001,1,0,0.0,1.0,3.0,4,2,2,1,1,0,0,1,0,0,2,4
SRM_TWO_076,TFI006,0.7190000000000001,0.7190000000000001,0.763,1,1,0.0,1.0,6.0,2,3,1,1,1,0,0,1,0,0,4,5
SRM_TWO_077,TFI006,0.8310000000000001,0.856,0.72,2,1,0.0,1.0,3.0,5,2,3,1,0,1,0,1,0,0,3,4
SRM_TWO_078,TFI006,0.651,0.828,0.7829999999999999,1,1,0.0,1.0,3.0,5,3,2,1,2,0,1,1,0,0,1,5
SRM_TWO_079,TFI006,0.705,0.63,0.633,1,1,0.0,1.0,6.0,3,5,3,1,0,1,2,1,0,0,4,6
SRM_TWO_080,TFI006,0.637,0.755,0.94,1,1,0.0,1.0,1.0,3,2,3,1,0,1,0,1,0,0,4,4
SRM_TWO_081,TFI006,0.9189999999999999,0.946,0.917,1,1,0.0,1.0,3.0,2,2,2,1,1,1,1,1,0,0,2,5
SRM_TWO_082,TFI006,0.607,0.631,0.7759999999999999,2,1,0.0,1.0,3.0,2,5,2,1,1,0,0,1,0,0,1,7
SRM_TWO_083,TFI006,0.8550000000000001,0.757,0.99,1,1,0.0,1.0,8.0,5,2,2,1,1,1,1,1,0,0,3,4
SRM_TWO_084,TFI006,0.779,0.655,0.8240000000000001,2,1,0.0,1.0,9.0,3,2,1,1,0,1,0,1,0,0,5,6
SRM_TWO_085,TFI006,0.8310000000000001,0.809,0.767,1,1,0.0,1.0,5.0,5,5,3,1,0,0,1,1,0,0,6,6
SRM_TWO_086,TFI006,0.753,0.8170000000000001,0.618,1,1,0.0,1.0,9.0,5,3,2,1,0,2,2,1,0,0,3,5
SRM_TWO_087,TFI006,0.8160000000000001,0.514,0.675,1,1,0.0,1.0,8.0,4,3,3,1,0,1,2,1,0,0,1,7
SRM_TWO_088,TFI006,0.744,0.7170000000000001,0.99,1,1,0.0,1.0,6.0,3,3,3,1,2,0,1,1,0,0,4,6
SRM_TWO_089,TFI006,0.835,0.893,0.8240000000000001,2,1,0.0,1.0,1.0,4,5,3,1,1,1,0,1,0,0,3,5
SRM_TWO_090,TFI006,0.849,0.97,0.7440000000000001,1,1,0.0,1.0,1.0,2,3,3,1,0,0,1,1,0,0,1,6
SRM_TWO_091,TFI006,0.8960000000000001,0.787,0.846,1,1,0.0,1.0,4.0,2,5,3,1,0,2,0,1,0,0,3,5
SRM_TWO_092,TFI006,0.726,0.785,0.846,2,1,0.0,1.0,3.0,5,2,1,1,1,0,0,1,0,0,2,5
SRM_TWO_093,TFI006,0.696,0.642,0.9359999999999999,2,1,0.0,1.0,3.0,5,5,3,1,1,0,0,1,0,0,3,4
SRM_TWO_094,TFI006,0.9470000000000001,0.706,0.807,2,1,0.0,1.0,8.0,5,5,3,1,0,1,1,1,0,0,4,5
SRM_TWO_095,TFI006,0.6900000000000001,0.5589999999999999,0.615,1,1,0.0,1.0,8.0,4,2,3,1,2,1,1,1,0,0,6,4
SRM_TWO_096,TFI006,0.8470000000000001,0.7170000000000001,0.715,1,1,0.0,1.0,3.0,5,5,3,1,1,0,0,1,0,0,2,6
SRM_TWO_097,TFI006,0.9289999999999999,0.805,0.816,2,1,0.0,1.0,6.0,3,3,3,1,1,3,0,1,0,0,3,7
SRM_TWO_098,TFI006,0.6769999999999999,0.726,0.7659999999999999,1,1,0.0,1.0,1.0,2,2,3,1,0,0,1,1,0,0,3,3
SRM_TWO_099,TFI006,0.8019999999999999,0.773,0.92,1,1,0.0,1.0,8.0,5,5,3,1,2,0,2,1,0,0,2,4
SRM_TWO_100,TFI006,0.8039999999999999,0.7809999999999999,0.99,1,0,0.0,1.0,7.0,4,5,3,1,1,2,1,1,0,0,4,4
SRM_TWO_101,TFI006,0.779,0.807,0.5589999999999999,1,1,0.0,1.0,6.0,4,5,3,1,3,1,0,1,0,0,5,3
SRM_TWO_102,TFI006,0.986,0.861,0.68,2,1,0.0,1.0,3.0,4,5,3,1,0,2,0,1,0,0,1,4
SRM_TWO_103,TFI006,0.9039999999999999,0.75,0.8320000000000001,1,1,0.0,1.0,7.0,5,5,3,1,1,2,0,1,0,0,3,6
SRM_TWO_104,TFI006,0.6719999999999999,0.638,0.47100000000000003,1,1,0.0,1.0,12.0,3,5,3,1,0,1,0,1,0,0,1,5
SRM_TWO_105,TFI006,0.8119999999999999,0.726,0.6609999999999999,1,1,0.0,1.0,3.0,5,5,3,1,1,1,0,1,0,0,3,5
SRM_TWO_106,TFI006,0.8109999999999999,0.599,0.7440000000000001,1,1,0.0,1.0,2.0,2,5,3,1,1,1,1,1,0,0,4,7
SRM_TWO_107,TFI006,0.8019999999999999,0.703,0.973,2,1,0.0,1.0,1.0,4,5,3,1,1,0,0,1,0,0,2,6
SRM_TWO_108,TFI006,0.758,0.638,0.7909999999999999,1,1,0.0,1.0,1.0,3,5,3,1,0,1,1,1,0,0,2,5
SRM_TWO_109,TFI006,0.603,0.47,0.795,1,1,0.0,1.0,1.0,2,5,3,1,1,1,0,1,0,0,4,4
SRM_TWO_110,TFI006,0.683,0.8440000000000001,0.82,1,1,0.0,1.0,5.0,5,2,3,1,1,1,0,1,0,0,4,5
SRM_TWO_111,TFI006,0.78,0.97,0.9690000000000001,2,1,0.0,1.0,2.0,4,5,2,1,0,2,0,1,0,0,5,3
SRM_TWO_112,TFI006,0.849,0.809,0.47100000000000003,1,1,0.0,1.0,1.0,2,2,2,1,1,2,0,1,0,0,3,5
SRM_TWO_113,TFI006,0.6799999999999999,0.99,0.818,1,0,0.0,1.0,1.0,3,2,3,1,1,0,2,1,0,0,4,7
SRM_TWO_114,TFI006,0.951,0.878,0.965,1,1,0.0,1.0,2.0,4,5,3,1,1,1,1,1,0,0,3,5
SRM_TWO_115,TFI006,0.6980000000000001,0.9329999999999999,0.55,2,1,0.0,1.0,4.0,4,2,3,1,2,0,1,1,0,0,3,7
SRM_TWO_116,TFI006,0.897,0.573,0.7070000000000001,2,1,0.0,1.0,3.0,5,2,3,1,0,0,1,1,0,0,4,7
SRM_TWO_117,TFI006,0.77,0.919,0.769,2,0,0.0,1.0,1.0,5,2,3,1,2,1,1,1,0,0,6,6
SRM_TWO_118,TFI006,0.9550000000000001,0.6779999999999999,0.795,1,1,0.0,1.0,8.0,3,2,3,1,0,0,1,1,0,0,0,5
SRM_TWO_119,TFI006,0.8089999999999999,0.6679999999999999,0.821,1,1,0.0,1.0,1.0,3,5,3,1,1,0,0,1,0,0,2,5
SRM_TWO_120,TFI006,0.9189999999999999,0.773,0.5579999999999999,1,0,0.0,1.0,9.0,5,2,3,1,2,0,1,1,0,0,5,5
SRM_TWO_121,TFI006,0.653,0.772,0.69,1,1,0.0,1.0,7.0,5,3,3,1,1,1,0,1,0,0,1,5
SRM_TWO_122,TFI006,0.8960000000000001,0.868,0.94,1,1,0.0,1.0,12.0,5,3,2,1,1,2,1,1,0,0,3,5
SRM_TWO_123,TFI006,0.8560000000000001,0.75,0.856,1,1,0.0,1.0,9.0,5,2,2,1,1,0,2,1,0,0,3,3
SRM_TWO_124,TFI006,0.992,0.828,0.721,1,1,0.0,1.0,6.0,2,5,2,1,1,0,0,1,0,0,2,6
SRM_TWO_125,TFI006,0.671,0.6809999999999999,0.883,1,1,0.0,1.0,2.0,3,5,3,1,0,0,1,1,0,0,2,5
SRM_TWO_126,TFI006,0.7230000000000001,0.706,0.8290000000000001,2,1,0.0,1.0,9.0,5,2,2,1,1,0,0,1,0,0,2,6
SRM_TWO_127,TFI006,0.805,0.9129999999999999,0.618,1,1,0.0,1.0,6.0,3,2,3,1,1,2,0,1,0,0,3,4
SRM_TWO_128,TFI006,0.737,0.932,0.903,2,0,0.0,1.0,2.0,3,3,3,1,2,0,0,1,0,0,5,6
SRM_TWO_129,TFI006,0.772,0.6890000000000001,0.7929999999999999,1,1,0.0,1.0,2.0,3,3,3,1,0,1,1,1,0,0,1,5
SRM_TWO_130,TFI006,0.8460000000000001,0.513,0.755,1,1,0.0,1.0,7.0,5,5,3,1,0,1,0,1,0,0,5,5
SRM_TWO_131,TFI006,0.6900000000000001,0.878,0.7340000000000001,1,0,0.0,1.0,1.0,3,5,3,1,1,1,0,1,0,0,3,2
SRM_TWO_132,TFI006,0.833,0.638,0.742,1,1,0.0,1.0,9.0,4,5,3,1,2,0,1,1,0,0,3,2
SRM_TWO_133,TFI006,0.837,0.818,0.73,1,1,0.0,1.0,3.0,5,2,2,1,0,3,0,1,0,0,2,6
SRM_TWO_134,TFI006,0.75,0.9129999999999999,0.588,1,1,0.0,1.0,3.0,5,5,3,1,1,0,0,1,0,0,3,4
SRM_TWO_135,TFI006,0.742,0.8270000000000001,0.96,1,1,0.0,1.0,12.0,5,2,3,1,1,1,0,1,0,0,3,6
SRM_TWO_136,TFI006,0.606,0.812,0.649,1,1,0.0,1.0,3.0,2,2,2,1,0,1,1,1,0,0,4,7
SRM_TWO_137,TFI006,0.8210000000000001,0.608,0.99,2,1,0.0,1.0,5.0,5,5,3,1,1,1,0,1,0,0,4,7
SRM_TWO_138,TFI006,0.868,0.855,0.6920000000000001,1,1,0.0,1.0,2.0,4,2,2,1,0,0,2,1,0,0,0,6
SRM_TWO_139,TFI006,0.908,0.805,0.845,1,1,0.0,1.0,1.0,3,5,3,1,1,1,0,1,0,0,2,6
SRM_TWO_140,TFI006,0.716,0.634,0.762,1,1,0.0,1.0,5.0,5,5,2,1,2,0,0,1,0,0,3,6
SRM_TWO_141,TFI006,0.842,0.773,0.863,1,1,0.0,1.0,5.0,5,5,3,1,1,1,0,1,0,0,3,6
SRM_TWO_142,TFI006,0.6769999999999999,0.94,0.606,1,1,0.0,1.0,3.0,2,5,3,1,1,0,0,1,0,0,2,6
SRM_TWO_143,TFI006,0.651,0.767,0.736,1,1,0.0,1.0,7.0,3,2,3,1,2,0,1,1,0,0,1,6
SRM_TWO_144,TFI006,0.5660000000000001,0.853,0.7440000000000001,1,1,0.0,1.0,1.0,3,5,3,1,1,0,0,1,0,0,3,6
SRM_TWO_145,TFI006,0.783,0.6829999999999999,0.816,1,0,0.0,1.0,8.0,5,2,2,1,1,0,1,1,0,0,3,4
SRM_TWO_146,TFI006,0.6559999999999999,0.919,0.669,2,0,0.0,1.0,6.0,5,5,2,1,0,1,0,1,0,0,2,6
SRM_TWO_147,TFI006,0.621,0.706,0.637,2,1,0.0,1.0,8.0,4,5,3,1,1,1,0,1,0,0,3,5
SRM_TWO_148,TFI006,0.743,0.892,0.6609999999999999,2,1,0.0,1.0,5.0,4,3,2,1,1,1,0,1,0,0,3,4
SRM_TWO_149,TFI006,0.833,0.47,0.8320000000000001,1,1,0.0,1.0,5.0,5,2,2,1,1,2,0,1,0,0,3,5
SRM_TWO_150,TFI006,0.688,0.705,0.8320000000000001,1,1,0.0,1.0,1.0,2,5,3,1,2,1,1,1,0,0,4,3
SRM_TWO_151,TFI006,0.696,0.99,0.8220000000000001,1,1,0.0,1.0,2.0,4,5,3,1,2,1,1,1,0,0,3,5
SRM_TWO_152,TFI006,0.557,0.7070000000000001,0.653,1,1,0.0,1.0,3.0,4,5,3,1,1,0,0,1,0,0,4,6
SRM_TWO_153,TFI006,0.844,0.599,0.613,2,1,0.0,1.0,6.0,4,2,3,1,0,1,0,1,0,0,3,1
SRM_TWO_154,TFI006,0.8099999999999999,0.514,0.649,1,1,0.0,1.0,4.0,4,5,3,1,0,1,0,1,0,0,4,3
SRM_TWO_155,TFI006,0.906,0.9309999999999999,0.99,2,1,0.0,1.0,3.0,3,5,3,1,0,0,0,1,0,0,2,4
SRM_TWO_156,TFI006,0.9970000000000001,0.8490000000000001,0.722,1,0,0.0,1.0,4.0,5,5,3,1,0,1,0,1,0,0,1,5
SRM_TWO_157,TFI006,0.558,0.614,0.35600000000000004,1,1,0.0,1.0,12.0,4,2,2,1,2,1,0,1,0,0,4,8
SRM_TWO_158,TFI006,0.8380000000000001,0.721,0.782,1,1,0.0,1.0,1.0,4,5,3,1,3,0,1,1,0,0,6,6
SRM_TWO_159,TFI006,0.645,0.965,0.68,1,1,0.0,1.0,1.0,4,5,3,1,0,1,0,1,0,0,2,5
SRM_TWO_160,TFI006,0.5980000000000001,0.8170000000000001,0.868,1,1,0.0,1.0,2.0,5,2,3,1,0,1,1,1,0,0,3,4
SRM_TWO_161,TFI006,0.687,0.757,0.662,1,1,0.0,1.0,2.0,5,5,3,1,0,1,1,1,0,0,2,2
SRM_TWO_162,TFI006,0.708,0.8270000000000001,0.858,2,1,0.0,1.0,5.0,4,2,2,1,0,0,1,1,0,0,4,5
SRM_TWO_163,TFI006,0.8009999999999999,0.755,0.922,1,0,0.0,1.0,8.0,4,5,3,1,1,2,0,1,0,0,6,7
SRM_TWO_164,TFI006,0.5599999999999999,0.5539999999999999,0.52,2,1,0.0,1.0,5.0,4,5,2,1,0,2,1,1,0,0,5,4
SRM_TWO_165,TFI006,0.48,0.805,0.722,2,0,0.0,1.0,3.0,4,5,3,1,1,1,1,1,0,0,4,5
SRM_TWO_166,TFI006,0.85,0.733,0.922,1,1,0.0,1.0,9.0,5,5,3,1,0,1,1,1,0,0,3,5
SRM_TWO_167,TFI006,0.626,0.99,0.735,1,1,0.0,1.0,6.0,3,5,3,1,0,1,2,1,0,0,3,6
SRM_TWO_168,TFI006,0.827,0.932,0.721,1,1,0.0,1.0,12.0,4,2,1,1,1,0,0,1,0,0,2,4
SRM_TWO_169,TFI006,0.7969999999999999,0.608,0.799,1,1,0.0,1.0,2.0,2,2,3,1,0,0,1,1,0,0,5,3
SRM_TWO_170,TFI006,0.883,0.892,0.6609999999999999,1,1,0.0,1.0,3.0,2,5,3,1,2,1,0,1,0,0,3,4
SRM_TWO_171,TFI006,0.782,0.946,0.8759999999999999,1,1,0.0,1.0,2.0,4,5,2,1,2,1,0,1,0,0,3,6
SRM_TWO_172,TFI006,0.763,0.99,0.8320000000000001,1,1,0.0,1.0,2.0,5,3,3,1,0,2,0,1,0,0,5,6
SRM_TWO_173,TFI006,0.788,0.99,0.818,1,1,0.0,1.0,9.0,5,5,3,1,1,0,0,1,0,0,2,5
SRM_TWO_174,TFI006,0.924,0.745,0.866,2,0,0.0,1.0,3.0,5,2,3,1,0,0,0,1,0,0,1,5
SRM_TWO_175,TFI006,0.632,0.63,0.779,1,1,0.0,1.0,4.0,5,5,3,1,0,0,0,1,0,0,2,2
SRM_TWO_176,TFI006,0.714,0.868,0.9359999999999999,1,1,0.0,1.0,1.0,5,5,3,1,2,0,1,1,0,0,3,5
SRM_TWO_177,TFI006,0.6519999999999999,0.703,0.8109999999999999,1,1,0.0,1.0,12.0,4,5,3,1,0,0,1,1,0,0,3,5
SRM_TWO_178,TFI006,0.631,0.721,0.8029999999999999,2,1,0.0,1.0,8.0,4,2,2,1,0,0,0,1,0,0,1,4
SRM_TWO_179,TFI006,0.7769999999999999,0.853,0.861,1,1,0.0,1.0,3.0,5,2,2,1,0,1,1,1,0,0,3,4
SRM_TWO_180,TFI006,0.9259999999999999,0.797,0.775,1,0,0.0,1.0,2.0,3,5,3,1,1,1,0,1,0,0,3,6
SRM_TWO_181,TFI006,0.8019999999999999,0.753,0.917,1,1,0.0,1.0,4.0,3,5,3,1,2,1,1,1,0,0,3,6
SRM_TWO_182,TFI006,0.794,0.8440000000000001,0.682,1,1,0.0,1.0,8.0,2,2,2,1,1,2,1,1,0,0,4,7
SRM_TWO_183,TFI006,0.8480000000000001,0.99,0.807,1,1,0.0,1.0,4.0,5,2,1,1,0,0,1,1,0,0,3,2
SRM_TWO_184,TFI006,0.794,0.7609999999999999,0.9359999999999999,1,1,0.0,1.0,1.0,5,5,3,1,2,0,0,1,0,0,3,5
SRM_TWO_185,TFI006,0.89,0.804,0.784,2,1,0.0,1.0,2.0,3,5,3,1,0,2,0,1,0,0,1,5
SRM_TWO_186,TFI006,0.9359999999999999,0.87,0.929,1,1,0.0,1.0,1.0,3,5,3,1,0,1,0,1,0,0,3,3
SRM_TWO_187,TFI006,0.8160000000000001,0.514,0.6970000000000001,1,1,0.0,1.0,2.0,5,3,3,1,2,0,0,1,0,0,3,6
SRM_TWO_188,TFI006,0.8029999999999999,0.642,0.754,1,1,0.0,1.0,2.0,3,2,2,1,1,0,1,1,0,0,0,7
SRM_TWO_189,TFI006,0.817,0.773,0.807,1,1,0.0,1.0,6.0,5,2,2,1,0,0,0,1,0,0,4,4
SRM_TWO_190,TFI006,0.752,0.682,0.6709999999999999,1,1,0.0,1.0,1.0,3,2,3,1,2,0,0,1,0,0,4,4
SRM_TWO_191,TFI006,0.7929999999999999,0.8220000000000001,0.6679999999999999,2,0,0.0,1.0,1.0,5,5,3,1,2,1,0,1,0,0,0,4
SRM_TWO_192,TFI006,0.8640000000000001,0.932,0.7979999999999999,1,1,0.0,1.0,3.0,3,5,3,1,0,1,0,1,0,0,3,5
SRM_TWO_193,TFI006,0.945,0.755,0.6,1,1,0.0,1.0,3.0,3,2,3,1,1,2,0,1,0,0,3,6
SRM_TWO_194,TFI006,0.844,0.753,0.8340000000000001,1,1,0.0,1.0,1.0,5,3,3,1,1,2,0,1,0,0,2,4
SRM_TWO_195,TFI006,0.721,0.721,0.6779999999999999,1,1,0.0,1.0,3.0,2,5,3,1,0,0,1,1,0,0,2,5
SRM_TWO_196,TFI006,0.761,0.8490000000000001,0.722,1,1,0.0,1.0,3.0,4,3,3,1,2,0,1,1,0,0,0,2
SRM_TWO_197,TFI006,0.762,0.902,0.66,2,1,0.0,1.0,2.0,3,2,2,1,1,1,1,1,0,0,1,2
SRM_TWO_198,TFI006,0.9480000000000001,0.8270000000000001,0.7070000000000001,1,1,0.0,1.0,1.0,4,5,3,1,0,0,1,1,0,0,1,4
SRM_TWO_199,TFI006,0.788,0.99,0.684,2,1,0.0,1.0,1.0,5,2,3,1,2,1,0,1,0,0,7,8
SRM_TWO_200,TFI006,0.9179999999999999,0.669,0.902,1,1,0.0,1.0,1.0,3,2,3,1,0,3,0,1,0,0,0,7
SRM_TAB_001,TFI006,0.613,0.6679999999999999,0.6,1,0,0.0,1.0,5.0,3,2,3,1,1,0,1,1,0,0,2,3
SRM_TAB_001_V2,TFI006,0.613,0.6679999999999999,0.6,1,1,0.0,1.0,3.0,4,2,1,1,3,1,0,1,0,0,3,3
SRM_TAB_002,TFI006,0.767,0.703,0.852,0,1,0.333,1.0,1.0,3,2,3,1,1,1,2,1,0,0,3,3
SRM_TAB_002_V2,TFI006,0.767,0.703,0.852,0,0,0.333,1.0,6.0,5,2,1,1,3,0,1,1,0,0,0,4
SRM_TAB_003,TFI006,0.805,0.883,0.8340000000000001,0,1,0.0,1.0,0.0,0,2,2,1,1,2,0,1,0,0,2,6
SRM_TAB_003_V2,TFI006,0.805,0.883,0.8340000000000001,0,1,0.0,1.0,0.0,0,2,1,1,3,1,0,1,0,0,2,6
SRM_TAB_004,TFI006,0.648,0.59,0.659,0,1,0.0,1.0,0.0,0,3,3,1,1,0,1,1,0,0,5,3
SRM_TAB_004_V2,TFI006,0.648,0.59,0.659,0,1,0.0,1.0,0.0,0,3,3,1,1,0,1,1,0,0,5,5
SRM_TAB_005,TFI006,0.9640000000000001,0.99,0.99,0,1,0.0,1.0,1.0,2,2,2,1,3,0,0,1,0,0,4,8
SRM_TAB_005_V2,TFI006,0.9640000000000001,0.99,0.99,0,1,0.0,1.0,3.0,4,2,1,1,0,1,2,1,0,0,3,7
SRM_TAB_006,TFI006,0.754,0.853,0.7609999999999999,1,1,0.0,1.0,0.0,0,2,3,1,2,0,0,1,0,0,3,7
