student_id,skill_name,proficiency,verified
SRM_LAT_023_V2,SpaCy,Intermediate,False
SRM_LAT_023_V2,SQL,Intermediate,False
SRM_LAT_023_V2,Pandas,Intermediate,True
SRM_LAT_024,Kali Linux,Advanced,True
SRM_LAT_024,Linux,Advanced,True
SRM_LAT_024,Python,Beginner,True
SRM_LAT_024,Git,Advanced,True
SRM_LAT_024,Metasploit,Intermediate,True
SRM_LAT_024,Cryptography,Beginner,False
SRM_LAT_024,C,Beginner,False
SRM_LAT_024,SQL,Advanced,True
SRM_LAT_024_V2,Kali Linux,Advanced,True
SRM_LAT_024_V2,Linux,Beginner,False
SRM_LAT_024_V2,Python,Advanced,True
SRM_LAT_024_V2,Git,Advanced,True
SRM_LAT_024_V2,Metasploit,Intermediate,True
SRM_LAT_024_V2,Cryptography,Intermediate,True
SRM_LAT_024_V2,C,Advanced,True
SRM_LAT_024_V2,SQL,Beginner,True
SRM_LAT_025,Git,Advanced,True
SRM_LAT_025,Linux,Beginner,True
SRM_LAT_025,Node.js,Beginner,False
SRM_LAT_025,Docker,Advanced,True
SRM_LAT_025,JavaScript,Intermediate,True
SRM_LAT_025,SQL,Beginner,False
SRM_LAT_025,REST APIs,Advanced,False
SRM_LAT_025,Bootstrap,Advanced,True
SRM_LAT_025,PHP,Advanced,False
SRM_LAT_025_V2,Git,Intermediate,False
SRM_LAT_025_V2,Linux,Advanced,False
SRM_LAT_025_V2,Node.js,Intermediate,False
SRM_LAT_025_V2,Docker,Advanced,False
SRM_LAT_025_V2,JavaScript,Intermediate,False
SRM_LAT_025_V2,SQL,Advanced,True
SRM_LAT_025_V2,REST APIs,Intermediate,True
SRM_LAT_025_V2,Bootstrap,Intermediate,True
SRM_LAT_025_V2,PHP,Advanced,False
SRM_LAT_026,Git,Beginner,True
SRM_LAT_026,Photoshop,Intermediate,True
SRM_LAT_026,Python,Beginner,False
SRM_LAT_026,OpenGL,Beginner,True
SRM_LAT_026,Unity,Beginner,False
SRM_LAT_026,Unreal Engine,Intermediate,False
SRM_LAT_026,GLSL,Intermediate,False
SRM_LAT_026,JavaScript,Advanced,True
SRM_LAT_026,C#,Advanced,True
SRM_LAT_026_V2,Git,Beginner,True
SRM_LAT_026_V2,Photoshop,Advanced,True
SRM_LAT_026_V2,Python,Beginner,False
SRM_LAT_026_V2,OpenGL,Advanced,False
SRM_LAT_026_V2,Unity,Beginner,True
SRM_LAT_026_V2,Unreal Engine,Intermediate,False
SRM_LAT_026_V2,GLSL,Intermediate,True
SRM_LAT_026_V2,JavaScript,Beginner,True
SRM_LAT_026_V2,C#,Intermediate,False
SRM_LAT_027,Terraform,Intermediate,True
SRM_LAT_027,Grafana,Intermediate,True
SRM_LAT_027,Azure,Beginner,True
SRM_LAT_027,GCP,Beginner,True
SRM_LAT_027,Jenkins,Beginner,False
SRM_LAT_027,Python,Beginner,True
SRM_LAT_027,AWS,Intermediate,False
SRM_LAT_027,Kubernetes,Advanced,True
SRM_LAT_027_V2,Terraform,Intermediate,True
SRM_LAT_027_V2,Grafana,Beginner,True
SRM_LAT_027_V2,Azure,Beginner,True
SRM_LAT_027_V2,GCP,Beginner,True
SRM_LAT_027_V2,Jenkins,Intermediate,True
SRM_LAT_027_V2,Python,Intermediate,False
SRM_LAT_027_V2,AWS,Advanced,False
SRM_LAT_027_V2,Kubernetes,Beginner,False
SRM_LAT_028,Unity,Beginner,True
SRM_LAT_028,C#,Beginner,True
SRM_LAT_028,JavaScript,Intermediate,True
SRM_LAT_028,Lua,Advanced,True
SRM_LAT_028,Git,Beginner,False
SRM_LAT_028,Blender,Intermediate,True
SRM_LAT_028,Python,Beginner,True
SRM_LAT_028,OpenGL,Beginner,True
SRM_LAT_028,Unreal Engine,Advanced,False
SRM_LAT_028_V2,Unity,Beginner,False
SRM_LAT_028_V2,C#,Intermediate,False
SRM_LAT_028_V2,JavaScript,Intermediate,True
SRM_LAT_028_V2,Lua,Advanced,True
SRM_LAT_028_V2,Git,Intermediate,False
SRM_LAT_028_V2,Blender,Beginner,True
SRM_LAT_028_V2,Python,Advanced,True
SRM_LAT_028_V2,OpenGL,Advanced,True
SRM_LAT_028_V2,Unreal Engine,Intermediate,True
SRM_LAT_029,C++,Beginner,True
SRM_LAT_029,MongoDB,Advanced,False
SRM_LAT_029,JavaScript,Beginner,True
SRM_LAT_029,PostgreSQL,Intermediate,True
SRM_LAT_029,REST APIs,Beginner,False
SRM_LAT_029,Java,Advanced,True
SRM_LAT_029,Django,Intermediate,True
SRM_LAT_029,Python,Intermediate,False
SRM_LAT_029,Flask,Beginner,False
SRM_LAT_029_V2,C++,Beginner,True
SRM_LAT_029_V2,MongoDB,Advanced,False
SRM_LAT_029_V2,JavaScript,Advanced,True
SRM_LAT_029_V2,PostgreSQL,Advanced,False
SRM_LAT_029_V2,REST APIs,Advanced,False
SRM_LAT_029_V2,Java,Advanced,False
SRM_LAT_029_V2,Django,Beginner,True
SRM_LAT_029_V2,Python,Beginner,True
SRM_LAT_029_V2,Flask,Advanced,False
SRM_LAT_030,Flask,Intermediate,True
SRM_LAT_030,Java,Intermediate,True
SRM_LAT_030,TypeScript,Advanced,True
SRM_LAT_030,JavaScript,Advanced,False
SRM_LAT_030_V2,Flask,Advanced,True
SRM_LAT_030_V2,Java,Intermediate,True
SRM_LAT_030_V2,TypeScript,Advanced,False
SRM_LAT_030_V2,JavaScript,Intermediate,False
SRM_LAT_031,NumPy,Advanced,False
SRM_LAT_031,R,Beginner,False
SRM_LAT_031,Spark,Beginner,True
SRM_LAT_031,Seaborn,Beginner,True
SRM_LAT_031,Excel,Beginner,True
SRM_LAT_031,Pandas,Intermediate,True
SRM_LAT_031,Matplotlib,Beginner,True
SRM_LAT_031,SQL,Beginner,True
SRM_LAT_031,TensorFlow,Advanced,True
SRM_LAT_031,Power BI,Advanced,True
SRM_LAT_031_V2,NumPy,Advanced,False
SRM_LAT_031_V2,R,Beginner,True
SRM_LAT_031_V2,Spark,Advanced,True
SRM_LAT_031_V2,Seaborn,Advanced,True
SRM_LAT_031_V2,Excel,Advanced,True
SRM_LAT_031_V2,Pandas,Advanced,False
SRM_LAT_031_V2,Matplotlib,Advanced,False
SRM_LAT_031_V2,SQL,Intermediate,False
SRM_LAT_031_V2,TensorFlow,Intermediate,True
SRM_LAT_031_V2,Power BI,Advanced,True
SRM_LAT_032,FastAPI,Beginner,True
SRM_LAT_032,Docker,Intermediate,False
SRM_LAT_032,React,Intermediate,True
SRM_LAT_032,SQL,Intermediate,False
SRM_LAT_032_V2,FastAPI,Advanced,True
SRM_LAT_032_V2,Docker,Beginner,True
SRM_LAT_032_V2,React,Advanced,False
SRM_LAT_032_V2,SQL,Advanced,True
SRM_LAT_033,OpenGL,Intermediate,True
SRM_LAT_033,Unity,Beginner,True
SRM_LAT_033,Unreal Engine,Intermediate,False
SRM_LAT_033,Python,Intermediate,True
SRM_LAT_033,Photoshop,Advanced,True
SRM_LAT_033,C++,Intermediate,False
SRM_LAT_033,GLSL,Intermediate,True
SRM_LAT_033,Blender,Advanced,True
SRM_LAT_033_V2,OpenGL,Advanced,True
SRM_LAT_033_V2,Unity,Beginner,False
SRM_LAT_033_V2,Unreal Engine,Advanced,True
SRM_LAT_033_V2,Python,Intermediate,True
SRM_LAT_033_V2,Photoshop,Beginner,True
SRM_LAT_033_V2,C++,Intermediate,False
SRM_LAT_033_V2,GLSL,Beginner,True
SRM_LAT_033_V2,Blender,Intermediate,True
SRM_LAT_034,MATLAB,Advanced,False
SRM_LAT_034,CATIA,Intermediate,True
SRM_LAT_034,AutoCAD,Beginner,False
SRM_LAT_034,C++,Intermediate,True
SRM_LAT_034,SolidWorks,Advanced,True
SRM_LAT_034,Python,Advanced,True
SRM_LAT_034,CFD,Beginner,True
SRM_LAT_034,C,Beginner,False
SRM_LAT_034,OpenFOAM,Beginner,False
SRM_LAT_034_V2,MATLAB,Advanced,True
SRM_LAT_034_V2,CATIA,Advanced,True
SRM_LAT_034_V2,AutoCAD,Beginner,True
SRM_LAT_034_V2,C++,Intermediate,True
SRM_LAT_034_V2,SolidWorks,Intermediate,False
SRM_LAT_034_V2,Python,Beginner,False
SRM_LAT_034_V2,CFD,Beginner,True
SRM_LAT_034_V2,C,Beginner,False
SRM_LAT_034_V2,OpenFOAM,Intermediate,True
SRM_LAT_035,Network Security,Beginner,False
SRM_LAT_035,Kali Linux,Intermediate,True
SRM_LAT_035,Cryptography,Intermediate,False
SRM_LAT_035,SIEM,Beginner,True
SRM_LAT_035,Penetration Testing,Advanced,True
SRM_LAT_035,Bash,Advanced,True
SRM_LAT_035,Linux,Beginner,False
SRM_LAT_035,SQL,Beginner,True
SRM_LAT_035,Wireshark,Advanced,True
SRM_LAT_035_V2,Network Security,Advanced,True
SRM_LAT_035_V2,Kali Linux,Beginner,True
SRM_LAT_035_V2,Cryptography,Intermediate,True
SRM_LAT_035_V2,SIEM,Advanced,False
SRM_LAT_035_V2,Penetration Testing,Intermediate,False
SRM_LAT_035_V2,Bash,Advanced,False
SRM_LAT_035_V2,Linux,Intermediate,True
SRM_LAT_035_V2,SQL,Beginner,False
SRM_LAT_035_V2,Wireshark,Advanced,True
SRM_LAT_036,JavaScript,Advanced,True
SRM_LAT_036,REST APIs,Advanced,True
SRM_LAT_036,FastAPI,Intermediate,True
SRM_LAT_036,React,Advanced,True
SRM_LAT_036,Spring Boot,Intermediate,True
SRM_LAT_036,Python,Intermediate,True
SRM_LAT_036,Node.js,Intermediate,True
SRM_LAT_036,Django,Advanced,True
SRM_LAT_036,TypeScript,Intermediate,True
SRM_LAT_036_V2,JavaScript,Beginner,True
SRM_LAT_036_V2,REST APIs,Intermediate,False
SRM_LAT_036_V2,FastAPI,Advanced,True
SRM_LAT_036_V2,React,Beginner,True
SRM_LAT_036_V2,Spring Boot,Beginner,True
SRM_LAT_036_V2,Python,Advanced,True
SRM_LAT_036_V2,Node.js,Intermediate,False
SRM_LAT_036_V2,Django,Beginner,True
SRM_LAT_036_V2,TypeScript,Beginner,True
SRM_LAT_037,Flask,Advanced,True
SRM_LAT_037,Java,Advanced,True
SRM_LAT_037,Spring Boot,Advanced,True
SRM_LAT_037,React,Beginner,True
SRM_LAT_037,PostgreSQL,Beginner,True
SRM_LAT_037,Python,Intermediate,True
SRM_LAT_037,Node.js,Beginner,False
SRM_LAT_037,C++,Intermediate,True
SRM_LAT_037,TypeScript,Beginner,True
SRM_LAT_037,REST APIs,Intermediate,True
SRM_LAT_037_V2,Flask,Advanced,False
SRM_LAT_037_V2,Java,Advanced,False
SRM_LAT_037_V2,Spring Boot,Advanced,False
SRM_LAT_037_V2,React,Advanced,False
SRM_LAT_037_V2,PostgreSQL,Advanced,True
SRM_LAT_037_V2,Python,Intermediate,True
SRM_LAT_037_V2,Node.js,Beginner,True
SRM_LAT_037_V2,C++,Advanced,True
SRM_LAT_037_V2,TypeScript,Beginner,False
SRM_LAT_037_V2,REST APIs,Advanced,True
SRM_LAT_038,PostgreSQL,Advanced,False
SRM_LAT_038,FastAPI,Advanced,True
SRM_LAT_038,MongoDB,Advanced,True
SRM_LAT_038,Django,Intermediate,True
SRM_LAT_038_V2,PostgreSQL,Advanced,True
SRM_LAT_038_V2,FastAPI,Advanced,True
SRM_LAT_038_V2,MongoDB,Beginner,True
SRM_LAT_038_V2,Django,Intermediate,False
SRM_LAT_039,Arduino,Intermediate,False
SRM_LAT_039,MATLAB,Intermediate,True
SRM_LAT_039,AWS,Beginner,True
SRM_LAT_039,Embedded C,Intermediate,False
SRM_LAT_039,Python,Intermediate,True
SRM_LAT_039,Verilog,Beginner,True
SRM_LAT_039,Signal Processing,Advanced,True
SRM_LAT_039,IoT,Advanced,True
SRM_LAT_039_V2,Arduino,Advanced,False
SRM_LAT_039_V2,MATLAB,Advanced,True
SRM_LAT_039_V2,AWS,Intermediate,False
SRM_LAT_039_V2,Embedded C,Beginner,True
SRM_LAT_039_V2,Python,Intermediate,False
SRM_LAT_039_V2,Verilog,Advanced,False
SRM_LAT_039_V2,Signal Processing,Advanced,False
SRM_LAT_039_V2,IoT,Advanced,True
SRM_LAT_040,PLC,Intermediate,True
SRM_LAT_040,PowerWorld,Advanced,False
SRM_LAT_040,PSCAD,Advanced,True
SRM_LAT_040,Python,Advanced,True
SRM_LAT_040,VHDL,Intermediate,True
SRM_LAT_040,AutoCAD Electrical,Intermediate,False
SRM_LAT_040,C,Beginner,False
SRM_LAT_040,Arduino,Advanced,False
SRM_LAT_040,Embedded C,Beginner,True
SRM_LAT_040_V2,PLC,Beginner,False
SRM_LAT_040_V2,PowerWorld,Beginner,True
SRM_LAT_040_V2,PSCAD,Advanced,True
SRM_LAT_040_V2,Python,Advanced,True
SRM_LAT_040_V2,VHDL,Beginner,False
SRM_LAT_040_V2,AutoCAD Electrical,Beginner,False
SRM_LAT_040_V2,C,Advanced,True
SRM_LAT_040_V2,Arduino,Advanced,True
SRM_LAT_040_V2,Embedded C,Intermediate,True
SRM_LAT_041,"{'skill_name': 'LANGUAGES : Python', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_041,"{'skill_name': 'Bash', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_041,"{'skill_name': 'SQL', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_041,"{'skill_name': 'BACKEND & SY : Linux', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_041,"{'skill_name': 'Nmap', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_041,"{'skill_name': 'Kali Linux', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_041,"{'skill_name': 'Metasploit', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_041,"{'skill_name': 'ML & DATA : Pandas', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_042,"{'skill_name': 'LANGUAGES : Python', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_042,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_042,"{'skill_name': 'Go', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_042,"{'skill_name': 'Bash', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_042,"{'skill_name': 'BACKEND & SY : CI', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_042,"{'skill_name': 'CD', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_042,"{'skill_name': 'Terraform', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_042,"{'skill_name': 'Linux', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_043,"{'skill_name': 'LANGUAGES : SQL', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_043,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_043,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_043,"{'skill_name': 'BACKEND & SY : REST APIs', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_043,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_043,"{'skill_name': 'ML & DATA : Spark', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_043,"{'skill_name': 'Pandas', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_043,"{'skill_name': 'Power BI', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_044,"{'skill_name': 'LANGUAGES : SQL', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_044,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_044,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_044,"{'skill_name': 'BACKEND & SY : Node.js', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_044,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_044,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_044,"{'skill_name': 'ML & DATA : NumPy', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_044,"{'skill_name': 'Tableau', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_045,"{'skill_name': 'LANGUAGES : Python', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_045,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_045,"{'skill_name': 'MATLAB', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_045,"{'skill_name': 'BACKEND & SY : Embedded C', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_045,"{'skill_name': 'Raspberry Pi', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_045,"{'skill_name': 'Verilog', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_045,"{'skill_name': 'Arduino', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_045,"{'skill_name': 'ML & DATA : IoT', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_046,"{'skill_name': 'LANGUAGES : Java', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_046,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_046,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_046,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_046,"{'skill_name': 'BACKEND & SY : WebSockets', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_046,"{'skill_name': 'Real-time Systems', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_046,"{'skill_name': 'FastAPI', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_046,"{'skill_name': 'Node.js', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_047,"{'skill_name': 'LANGUAGES : Python', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_047,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_047,"{'skill_name': 'SQL', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_047,"{'skill_name': 'BACKEND & SY : REST APIs', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_047,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_047,"{'skill_name': 'ML & DATA : NumPy', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_047,"{'skill_name': 'Pandas', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_047,"{'skill_name': 'Scikit-learn', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_048,"{'skill_name': 'LANGUAGES : Kotlin', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_048,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_048,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_048,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_048,"{'skill_name': 'BACKEND & SY : Flask', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_048,"{'skill_name': 'FastAPI', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_048,"{'skill_name': 'WebSockets', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_048,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_049,"{'skill_name': 'LANGUAGES : Kotlin', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_049,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_049,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_049,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_049,"{'skill_name': 'BACKEND & SY : Real-time Systems', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_049,"{'skill_name': 'FastAPI', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_049,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_049,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_050,"{'skill_name': 'LANGUAGES : C++', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_050,"{'skill_name': 'MATLAB', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_050,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_050,"{'skill_name': 'BACKEND & SY : Arduino', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_050,"{'skill_name': 'VHDL', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_050,"{'skill_name': 'Verilog', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_050,"{'skill_name': 'Raspberry Pi', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_050,"{'skill_name': 'ML & DATA : IoT', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_051,"{'skill_name': 'LANGUAGES : Lua', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_051,"{'skill_name': 'C#', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_051,"{'skill_name': 'BACKEND & SY : Maya', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_051,"{'skill_name': 'Unreal Engine', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_051,"{'skill_name': 'Unity', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_051,"{'skill_name': 'ML & DATA : 3D Modeling', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_051,"{'skill_name': 'Animation', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_051,"{'skill_name': 'DATABASES & : Firebase', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_052,"{'skill_name': 'LANGUAGES : Java', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_052,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_052,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_052,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_052,"{'skill_name': 'BACKEND & SY : Node.js', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_052,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_052,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_052,"{'skill_name': 'Real-time Systems', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_053,"{'skill_name': 'LANGUAGES : C++', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_053,"{'skill_name': 'Kotlin', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_053,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_053,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_053,"{'skill_name': 'BACKEND & SY : Node.js', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_053,"{'skill_name': 'Real-time Systems', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_053,"{'skill_name': 'FastAPI', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_053,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_054,"{'skill_name': 'LANGUAGES : R', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_054,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_054,"{'skill_name': 'SQL', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_054,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_054,"{'skill_name': 'BACKEND & SY : Flask', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_054,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_054,"{'skill_name': 'Node.js', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_054,"{'skill_name': 'ML & DATA : Scikit-learn', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_055,"{'skill_name': 'LANGUAGES : JavaScript', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_055,"{'skill_name': 'TypeScript', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_055,"{'skill_name': 'PHP', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_055,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_055,"{'skill_name': 'BACKEND & SY : Flask', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_055,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_055,"{'skill_name': 'Node.js', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_055,"{'skill_name': 'React', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_056,"{'skill_name': 'LANGUAGES : Python', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_056,"{'skill_name': 'JavaScript', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_056,"{'skill_name': 'C++', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_056,"{'skill_name': 'C#', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_056,"{'skill_name': 'BACKEND & SY : Godot', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_056,"{'skill_name': 'Unity', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_056,"{'skill_name': 'Unreal Engine', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_056,"{'skill_name': 'ML & DATA : GLSL', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_057,"{'skill_name': 'LANGUAGES : R', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_057,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_057,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Advanced,False
SRM_LAT_057,"{'skill_name': 'SQL', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_057,"{'skill_name': 'BACKEND & SY : Node.js', 'proficiency': 'Intermediate'}",Beginner,True
SRM_LAT_057,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_057,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Intermediate,False
SRM_LAT_057,"{'skill_name': 'ML & DATA : TensorFlow', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_058,"{'skill_name': 'LANGUAGES : JavaScript', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_058,"{'skill_name': 'TypeScript', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_058,"{'skill_name': 'Java', 'proficiency': 'Intermediate'}",Intermediate,True
SRM_LAT_058,"{'skill_name': 'Python', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_058,"{'skill_name': 'BACKEND & SY : Spring Boot', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_058,"{'skill_name': 'Flask', 'proficiency': 'Intermediate'}",Advanced,True
SRM_LAT_058,"{'skill_name': 'Node.js', 'proficiency': 'Intermediate'}",Beginner,False
SRM_LAT_058,"{'skill_name': 'REST APIs', 'proficiency': 'Intermediate'}",Intermediate,False
