student_id,candidate_skill,avg_eligibility_gain,max_eligibility_gain,n_companies_gained,baseline_avg_prob,n_skills_currently
SRM_LAT_041,NumPy,-0.0002,0.2232,2,0.2034,8
SRM_LAT_041,AWS,-0.0013,0.3426,2,0.2034,8
SRM_LAT_041,Azure,0.0039,0.2232,3,0.2034,8
SRM_LAT_041,GCP,-0.0021,0.0,0,0.2034,8
SRM_LAT_041,Docker,0.0,0.0186,2,0.2034,8
SRM_LAT_041,Kubernetes,-0.0023,0.0144,1,0.2034,8
SRM_LAT_041,Git,-0.0043,0.0,0,0.2034,8
SRM_LAT_041,MongoDB,-0.0002,0.0144,1,0.2034,8
SRM_LAT_041,PostgreSQL,-0.0044,0.0186,1,0.2034,8
SRM_LAT_041,MySQL,-0.0005,0.0186,1,0.2034,8
SRM_LAT_041,Redis,-0.0025,0.0,0,0.2034,8
SRM_LAT_041,HTML/CSS,-0.0071,0.0,0,0.2034,8
SRM_LAT_041,REST APIs,-0.0025,0.0,0,0.2034,8
SRM_LAT_041,Linux,-0.0023,0.0144,1,0.2034,8
SRM_LAT_041,Tableau,-0.0025,0.0,0,0.2034,8
SRM_LAT_041,Power BI,0.0,0.0,0,0.2034,8
SRM_LAT_041,Excel,-0.0094,0.0144,1,0.2034,8
SRM_LAT_041,Communication,-0.0029,0.0,0,0.2034,8
SRM_LAT_041,Leadership,-0.0025,0.0,0,0.2034,8
SRM_LAT_042,Python,-0.0138,0.041,2,0.171,8
SRM_LAT_042,Java,-0.0054,0.2952,4,0.171,8
SRM_LAT_042,C,-0.0059,0.2952,3,0.171,8
SRM_LAT_042,C++,-0.0066,0.2952,6,0.171,8
SRM_LAT_042,JavaScript,-0.0358,0.0464,2,0.171,8
SRM_LAT_042,TypeScript,0.0011,0.0464,3,0.171,8
SRM_LAT_042,SQL,-0.014,0.2952,4,0.171,8
SRM_LAT_042,React,-0.0095,0.041,1,0.171,8
SRM_LAT_042,Angular,-0.003,0.0464,2,0.171,8
SRM_LAT_042,Node.js,0.0024,0.0464,5,0.171,8
SRM_LAT_042,Django,-0.0071,0.1023,2,0.171,8
SRM_LAT_042,Flask,-0.0002,0.1023,5,0.171,8
SRM_LAT_042,Spring Boot,-0.0007,0.0,0,0.171,8
SRM_LAT_042,TensorFlow,-0.0026,0.0464,1,0.171,8
SRM_LAT_042,PyTorch,-0.0023,0.0733,2,0.171,8
SRM_LAT_042,Scikit-learn,-0.0054,0.1023,2,0.171,8
SRM_LAT_042,Pandas,0.0002,0.0464,3,0.171,8
SRM_LAT_042,NumPy,0.0014,0.0733,2,0.171,8
SRM_LAT_042,AWS,-0.0037,0.0464,2,0.171,8
SRM_LAT_042,Azure,0.0008,0.0464,2,0.171,8
SRM_LAT_042,GCP,-0.0028,0.0,0,0.171,8
SRM_LAT_042,Docker,0.0005,0.0408,2,0.171,8
SRM_LAT_042,Kubernetes,-0.0026,0.0,0,0.171,8
SRM_LAT_042,Git,-0.0037,0.0,0,0.171,8
SRM_LAT_042,MongoDB,0.0,0.0,0,0.171,8
SRM_LAT_042,PostgreSQL,-0.0049,0.0408,1,0.171,8
SRM_LAT_042,MySQL,0.0005,0.0408,1,0.171,8
SRM_LAT_042,Redis,-0.0026,0.0,0,0.171,8
SRM_LAT_042,HTML/CSS,-0.0054,0.0,0,0.171,8
SRM_LAT_042,REST APIs,-0.0026,0.0,0,0.171,8
SRM_LAT_042,Linux,0.0005,0.0408,2,0.171,8
SRM_LAT_042,Tableau,-0.0033,0.0,0,0.171,8
SRM_LAT_042,Power BI,0.0,0.0,0,0.171,8
SRM_LAT_042,Excel,-0.0026,0.0001,0,0.171,8
SRM_LAT_042,Communication,-0.0,0.0408,1,0.171,8
SRM_LAT_042,Leadership,-0.0026,0.0,0,0.171,8
SRM_LAT_043,Python,0.002,0.1614,1,0.1046,8
SRM_LAT_043,Java,0.0117,0.5485,4,0.1046,8
SRM_LAT_043,C,0.0005,0.1614,4,0.1046,8
SRM_LAT_043,C++,-0.0062,0.0401,2,0.1046,8
SRM_LAT_043,JavaScript,0.0005,0.1845,2,0.1046,8
SRM_LAT_043,TypeScript,-0.0,0.1845,1,0.1046,8
SRM_LAT_043,SQL,0.0066,0.1845,4,0.1046,8
SRM_LAT_043,React,0.0019,0.1845,3,0.1046,8
SRM_LAT_043,Angular,-0.0,0.0,0,0.1046,8
SRM_LAT_043,Node.js,0.0017,0.1845,3,0.1046,8
SRM_LAT_043,Django,0.0062,0.3237,4,0.1046,8
SRM_LAT_043,Flask,0.002,0.1845,2,0.1046,8
SRM_LAT_043,Spring Boot,-0.0055,0.0,0,0.1046,8
SRM_LAT_043,TensorFlow,-0.0005,0.1845,2,0.1046,8
SRM_LAT_043,PyTorch,0.0,0.0001,0,0.1046,8
SRM_LAT_043,Scikit-learn,-0.0063,0.0227,1,0.1046,8
SRM_LAT_043,Pandas,0.0019,0.1845,3,0.1046,8
SRM_LAT_043,NumPy,0.0,0.1845,1,0.1046,8
SRM_LAT_043,AWS,0.0023,0.1614,2,0.1046,8
SRM_LAT_043,Azure,-0.0027,0.1845,1,0.1046,8
SRM_LAT_043,GCP,-0.0022,0.0,0,0.1046,8
SRM_LAT_043,Docker,0.0003,0.0227,1,0.1046,8
SRM_LAT_043,Kubernetes,-0.0,0.0,0,0.1046,8
SRM_LAT_043,Git,-0.0013,0.0227,3,0.1046,8
SRM_LAT_043,MongoDB,-0.002,0.0227,1,0.1046,8
SRM_LAT_043,PostgreSQL,-0.0,0.0,0,0.1046,8
SRM_LAT_043,MySQL,0.0006,0.0227,2,0.1046,8
SRM_LAT_043,Redis,-0.0021,0.0,0,0.1046,8
SRM_LAT_043,HTML/CSS,0.0,0.0,0,0.1046,8
SRM_LAT_043,REST APIs,-0.0,0.0,0,0.1046,8
SRM_LAT_043,Linux,-0.0019,0.0227,1,0.1046,8
SRM_LAT_043,Tableau,-0.0022,0.0001,0,0.1046,8
SRM_LAT_043,Power BI,0.0,0.0,0,0.1046,8
SRM_LAT_043,Excel,-0.0042,0.0,0,0.1046,8
SRM_LAT_043,Communication,0.0,0.0001,0,0.1046,8
SRM_LAT_043,Leadership,-0.0,0.0,0,0.1046,8
SRM_LAT_044,Python,-0.0044,0.0001,0,0.1129,8
SRM_LAT_044,Java,0.0028,0.1983,2,0.1129,8
SRM_LAT_044,C,-0.0018,0.0091,0,0.1129,8
SRM_LAT_044,C++,-0.0053,0.0014,0,0.1129,8
SRM_LAT_044,JavaScript,-0.0112,0.0,0,0.1129,8
SRM_LAT_044,TypeScript,-0.001,0.0091,0,0.1129,8
SRM_LAT_044,SQL,-0.0023,0.1983,1,0.1129,8
SRM_LAT_044,React,-0.0087,0.0,0,0.1129,8
SRM_LAT_044,Angular,-0.005,0.0,0,0.1129,8
SRM_LAT_044,Node.js,-0.0072,0.0,0,0.1129,8
SRM_LAT_044,Django,-0.0061,0.0253,1,0.1129,8
SRM_LAT_044,Flask,-0.0048,0.0253,1,0.1129,8
SRM_LAT_044,Spring Boot,-0.004,0.0,0,0.1129,8
SRM_LAT_044,TensorFlow,-0.0008,0.0091,0,0.1129,8
SRM_LAT_044,PyTorch,-0.002,0.1983,1,0.1129,8
SRM_LAT_044,Scikit-learn,-0.0036,0.0253,1,0.1129,8
SRM_LAT_044,Pandas,-0.0028,0.0,0,0.1129,8
SRM_LAT_044,NumPy,-0.0046,0.0001,0,0.1129,8
SRM_LAT_044,AWS,-0.0049,0.0001,0,0.1129,8
SRM_LAT_044,Azure,-0.007,0.0,0,0.1129,8
SRM_LAT_044,GCP,-0.0031,0.0,0,0.1129,8
SRM_LAT_044,Docker,-0.0005,0.0,0,0.1129,8
SRM_LAT_044,Kubernetes,-0.0027,0.0091,0,0.1129,8
SRM_LAT_044,Git,-0.0049,0.0001,0,0.1129,8
SRM_LAT_044,MongoDB,-0.0004,0.0091,0,0.1129,8
SRM_LAT_044,PostgreSQL,-0.0028,0.0,0,0.1129,8
SRM_LAT_044,MySQL,-0.001,0.0,0,0.1129,8
SRM_LAT_044,Redis,-0.0,0.0,0,0.1129,8
SRM_LAT_044,HTML/CSS,-0.0036,0.0,0,0.1129,8
SRM_LAT_044,REST APIs,-0.0028,0.0,0,0.1129,8
SRM_LAT_044,Linux,-0.0005,0.0,0,0.1129,8
SRM_LAT_044,Tableau,-0.0031,0.0001,0,0.1129,8
SRM_LAT_044,Power BI,0.0,0.0,0,0.1129,8
SRM_LAT_044,Excel,-0.0091,0.0091,0,0.1129,8
SRM_LAT_044,Communication,-0.001,0.0,0,0.1129,8
SRM_LAT_044,Leadership,-0.0028,0.0,0,0.1129,8
SRM_LAT_045,Python,-0.0203,0.1321,1,0.1522,8
SRM_LAT_045,Java,-0.0049,0.4312,3,0.1522,8
SRM_LAT_045,C,-0.0011,0.4312,2,0.1522,8
SRM_LAT_045,C++,-0.0054,0.4312,4,0.1522,8
SRM_LAT_045,JavaScript,-0.0357,0.0193,2,0.1522,8
SRM_LAT_045,TypeScript,-0.0025,0.0193,2,0.1522,8
SRM_LAT_045,SQL,-0.0125,0.4312,4,0.1522,8
SRM_LAT_045,React,-0.0059,0.1321,2,0.1522,8
SRM_LAT_045,Angular,-0.0114,0.0193,1,0.1522,8
SRM_LAT_045,Node.js,-0.0014,0.1321,5,0.1522,8
SRM_LAT_045,Django,-0.0161,0.0887,1,0.1522,8
SRM_LAT_045,Flask,-0.0043,0.1321,5,0.1522,8
SRM_LAT_045,Spring Boot,-0.0054,0.0,0,0.1522,8
SRM_LAT_045,TensorFlow,-0.0023,0.0193,1,0.1522,8
SRM_LAT_045,PyTorch,0.001,0.4312,1,0.1522,8
SRM_LAT_045,Scikit-learn,-0.0099,0.0887,1,0.1522,8
SRM_LAT_045,Pandas,-0.0086,0.0193,2,0.1522,8
SRM_LAT_045,NumPy,-0.0061,0.0193,1,0.1522,8
SRM_LAT_045,AWS,-0.0145,0.0193,1,0.1522,8
SRM_LAT_045,Azure,-0.0074,0.0193,3,0.1522,8
SRM_LAT_045,GCP,-0.0,0.0,0,0.1522,8
SRM_LAT_045,Docker,-0.0061,0.0,0,0.1522,8
SRM_LAT_045,Kubernetes,-0.0018,0.0,0,0.1522,8
SRM_LAT_045,Git,-0.0058,0.0,0,0.1522,8
SRM_LAT_045,MongoDB,-0.0,0.0,0,0.1522,8
SRM_LAT_045,PostgreSQL,-0.0068,0.0,0,0.1522,8
SRM_LAT_045,MySQL,-0.0034,0.0,0,0.1522,8
SRM_LAT_045,Redis,-0.0018,0.0,0,0.1522,8
SRM_LAT_045,HTML/CSS,-0.007,0.0,0,0.1522,8
SRM_LAT_045,REST APIs,-0.0,0.0,0,0.1522,8
SRM_LAT_045,Linux,-0.0036,0.0,0,0.1522,8
SRM_LAT_045,Tableau,-0.0008,0.0,0,0.1522,8
SRM_LAT_045,Power BI,0.0,0.0,0,0.1522,8
SRM_LAT_045,Excel,-0.007,0.0,0,0.1522,8
SRM_LAT_045,Communication,-0.0042,0.0,0,0.1522,8
SRM_LAT_045,Leadership,-0.0018,0.0,0,0.1522,8
SRM_LAT_046,Python,-0.0005,0.0025,0,0.0052,8
SRM_LAT_046,Java,-0.0001,0.0106,1,0.0052,8
SRM_LAT_046,C,-0.0001,0.0106,1,0.0052,8
SRM_LAT_046,C++,-0.0006,0.0106,1,0.0052,8
SRM_LAT_046,JavaScript,-0.0009,0.0,0,0.0052,8
SRM_LAT_046,TypeScript,-0.0,0.0,0,0.0052,8
SRM_LAT_046,SQL,-0.0003,0.0106,1,0.0052,8
SRM_LAT_046,React,-0.0004,0.0025,0,0.0052,8
SRM_LAT_046,Angular,-0.0003,0.0,0,0.0052,8
SRM_LAT_046,Node.js,-0.0002,0.0025,0,0.0052,8
SRM_LAT_046,Django,-0.0004,0.0055,0,0.0052,8
SRM_LAT_046,Flask,-0.0001,0.0055,0,0.0052,8
SRM_LAT_046,Spring Boot,-0.0002,0.0,0,0.0052,8
SRM_LAT_046,TensorFlow,-0.0001,0.0,0,0.0052,8
SRM_LAT_046,PyTorch,-0.0001,0.0106,1,0.0052,8
SRM_LAT_046,Scikit-learn,-0.0005,0.0055,0,0.0052,8
SRM_LAT_046,Pandas,-0.0004,0.0,0,0.0052,8
SRM_LAT_046,NumPy,-0.0003,0.0,0,0.0052,8
SRM_LAT_046,AWS,-0.0005,0.0,0,0.0052,8
SRM_LAT_046,Azure,-0.0004,0.0,0,0.0052,8
SRM_LAT_046,GCP,-0.0,0.0,0,0.0052,8
SRM_LAT_046,Docker,-0.0001,0.0,0,0.0052,8
SRM_LAT_046,Kubernetes,-0.0001,0.0,0,0.0052,8
SRM_LAT_046,Git,-0.0006,0.0,0,0.0052,8
SRM_LAT_046,MongoDB,-0.0,0.0,0,0.0052,8
SRM_LAT_046,PostgreSQL,-0.0003,0.0,0,0.0052,8
SRM_LAT_046,MySQL,-0.0001,0.0,0,0.0052,8
SRM_LAT_046,Redis,-0.0001,0.0,0,0.0052,8
SRM_LAT_046,HTML/CSS,-0.0004,0.0,0,0.0052,8
SRM_LAT_046,REST APIs,-0.0,0.0,0,0.0052,8
SRM_LAT_046,Linux,-0.0001,0.0,0,0.0052,8
SRM_LAT_046,Tableau,-0.0001,0.0,0,0.0052,8
SRM_LAT_046,Power BI,0.0,0.0,0,0.0052,8
SRM_LAT_046,Excel,-0.0004,0.0,0,0.0052,8
SRM_LAT_046,Communication,-0.0003,0.0,0,0.0052,8
SRM_LAT_046,Leadership,-0.0001,0.0,0,0.0052,8
SRM_LAT_047,Python,-0.0224,0.0433,1,0.1478,8
SRM_LAT_047,Java,-0.0025,0.4366,3,0.1478,8
SRM_LAT_047,C,-0.0008,0.4366,2,0.1478,8
SRM_LAT_047,C++,-0.0104,0.4366,2,0.1478,8
SRM_LAT_047,JavaScript,-0.0359,0.0,0,0.1478,8
SRM_LAT_047,TypeScript,-0.0029,0.0009,0,0.1478,8
SRM_LAT_047,SQL,-0.0143,0.4366,3,0.1478,8
SRM_LAT_047,React,-0.008,0.0433,1,0.1478,8
SRM_LAT_047,Angular,-0.0088,0.0012,0,0.1478,8
SRM_LAT_047,Node.js,-0.0091,0.0433,2,0.1478,8
SRM_LAT_047,Django,-0.0158,0.0319,1,0.1478,8
SRM_LAT_047,Flask,-0.0094,0.0433,2,0.1478,8
SRM_LAT_047,Spring Boot,-0.0067,0.0,0,0.1478,8
SRM_LAT_047,TensorFlow,-0.0061,0.0009,0,0.1478,8
SRM_LAT_047,PyTorch,0.0031,0.4366,1,0.1478,8
SRM_LAT_047,Scikit-learn,-0.0094,0.0319,1,0.1478,8
SRM_LAT_047,Pandas,-0.0079,0.0433,1,0.1478,8
SRM_LAT_047,NumPy,-0.0032,0.0009,0,0.1478,8
SRM_LAT_047,AWS,-0.0091,0.0433,1,0.1478,8
SRM_LAT_047,Azure,-0.0095,0.0,0,0.1478,8
SRM_LAT_047,GCP,-0.002,0.0,0,0.1478,8
SRM_LAT_047,Docker,-0.0001,0.0012,0,0.1478,8
SRM_LAT_047,Kubernetes,-0.0011,0.0009,0,0.1478,8
SRM_LAT_047,Git,-0.0015,0.0,0,0.1478,8
SRM_LAT_047,MongoDB,-0.0001,0.0009,0,0.1478,8
SRM_LAT_047,PostgreSQL,-0.003,0.0012,0,0.1478,8
SRM_LAT_047,MySQL,-0.0002,0.0012,0,0.1478,8
SRM_LAT_047,Redis,-0.0011,0.0,0,0.1478,8
SRM_LAT_047,HTML/CSS,-0.0051,0.0,0,0.1478,8
SRM_LAT_047,REST APIs,-0.0011,0.0,0,0.1478,8
SRM_LAT_047,Linux,-0.002,0.0009,0,0.1478,8
SRM_LAT_047,Tableau,-0.002,0.0,0,0.1478,8
SRM_LAT_047,Power BI,0.0,0.0,0,0.1478,8
SRM_LAT_047,Excel,-0.0062,0.0009,0,0.1478,8
SRM_LAT_047,Communication,-0.0021,0.0,0,0.1478,8
SRM_LAT_047,Leadership,-0.0011,0.0,0,0.1478,8
SRM_LAT_048,Python,-0.0027,0.1227,1,0.1127,8
SRM_LAT_048,Java,0.0068,0.3999,3,0.1127,8
SRM_LAT_048,C,0.0043,0.1487,3,0.1127,8
SRM_LAT_048,C++,-0.0011,0.1227,3,0.1127,8
SRM_LAT_048,JavaScript,-0.0094,0.0036,0,0.1127,8
SRM_LAT_048,TypeScript,-0.002,0.0036,0,0.1127,8
SRM_LAT_048,SQL,0.0037,0.3999,2,0.1127,8
SRM_LAT_048,React,-0.0042,0.1487,2,0.1127,8
SRM_LAT_048,Angular,-0.0016,0.0036,0,0.1127,8
SRM_LAT_048,Node.js,-0.0002,0.1044,1,0.1127,8
SRM_LAT_048,Django,-0.0032,0.1109,2,0.1127,8
SRM_LAT_048,Flask,-0.0048,0.1109,1,0.1127,8
SRM_LAT_048,Spring Boot,-0.0017,0.0,0,0.1127,8
SRM_LAT_048,TensorFlow,0.0004,0.0359,1,0.1127,8
SRM_LAT_048,PyTorch,0.0026,0.3999,2,0.1127,8
SRM_LAT_048,Scikit-learn,-0.0029,0.1109,1,0.1127,8
SRM_LAT_048,Pandas,0.0012,0.1227,2,0.1127,8
SRM_LAT_048,NumPy,-0.002,0.0036,0,0.1127,8
SRM_LAT_048,AWS,0.0015,0.1227,1,0.1127,8
SRM_LAT_048,Azure,-0.0035,0.0036,0,0.1127,8
SRM_LAT_048,GCP,-0.0035,0.0,0,0.1127,8
SRM_LAT_048,Docker,-0.0009,0.0,0,0.1127,8
SRM_LAT_048,Kubernetes,-0.0035,0.0,0,0.1127,8
SRM_LAT_048,Git,-0.0014,0.1487,2,0.1127,8
SRM_LAT_048,MongoDB,0.0018,0.1487,1,0.1127,8
SRM_LAT_048,PostgreSQL,-0.0034,0.0,0,0.1127,8
SRM_LAT_048,MySQL,0.0037,0.1487,2,0.1127,8
SRM_LAT_048,Redis,-0.0,0.0,0,0.1127,8
SRM_LAT_048,HTML/CSS,-0.0,0.0,0,0.1127,8
SRM_LAT_048,REST APIs,-0.0034,0.0,0,0.1127,8
SRM_LAT_048,Linux,-0.0009,0.0,0,0.1127,8
SRM_LAT_048,Tableau,-0.0035,0.0,0,0.1127,8
SRM_LAT_048,Power BI,0.0,0.0,0,0.1127,8
SRM_LAT_048,Excel,-0.0069,0.0,0,0.1127,8
SRM_LAT_048,Communication,0.001,0.1487,1,0.1127,8
SRM_LAT_048,Leadership,-0.0034,0.0,0,0.1127,8
SRM_LAT_049,Python,-0.0,0.0033,0,0.0012,8
SRM_LAT_049,Java,0.0001,0.0059,0,0.0012,8
SRM_LAT_049,C,0.0001,0.0059,0,0.0012,8
SRM_LAT_049,C++,0.0,0.0059,0,0.0012,8
SRM_LAT_049,JavaScript,-0.0001,0.0006,0,0.0012,8
SRM_LAT_049,TypeScript,0.0,0.0006,0,0.0012,8
SRM_LAT_049,SQL,0.0001,0.0059,0,0.0012,8
SRM_LAT_049,React,-0.0,0.0033,0,0.0012,8
SRM_LAT_049,Angular,-0.0001,0.0006,0,0.0012,8
SRM_LAT_049,Node.js,0.0001,0.0033,0,0.0012,8
SRM_LAT_049,Django,-0.0,0.0012,0,0.0012,8
SRM_LAT_049,Flask,0.0001,0.0033,0,0.0012,8
SRM_LAT_049,Spring Boot,-0.0,0.0,0,0.0012,8
SRM_LAT_049,TensorFlow,-0.0,0.0006,0,0.0012,8
SRM_LAT_049,PyTorch,0.0,0.0059,0,0.0012,8
SRM_LAT_049,Scikit-learn,-0.0001,0.0012,0,0.0012,8
SRM_LAT_049,Pandas,0.0,0.0033,0,0.0012,8
SRM_LAT_049,NumPy,-0.0,0.0006,0,0.0012,8
SRM_LAT_049,AWS,-0.0,0.0033,0,0.0012,8
SRM_LAT_049,Azure,-0.0,0.0006,0,0.0012,8
SRM_LAT_049,GCP,-0.0,0.0,0,0.0012,8
SRM_LAT_049,Docker,-0.0,0.0,0,0.0012,8
SRM_LAT_049,Kubernetes,-0.0,0.0,0,0.0012,8
SRM_LAT_049,Git,-0.0001,0.0,0,0.0012,8
SRM_LAT_049,MongoDB,-0.0,0.0,0,0.0012,8
SRM_LAT_049,PostgreSQL,-0.0,0.0,0,0.0012,8
SRM_LAT_049,MySQL,-0.0,0.0,0,0.0012,8
SRM_LAT_049,Redis,-0.0,0.0,0,0.0012,8
SRM_LAT_049,HTML/CSS,-0.0001,0.0,0,0.0012,8
SRM_LAT_049,REST APIs,-0.0,0.0,0,0.0012,8
SRM_LAT_049,Linux,-0.0,0.0,0,0.0012,8
SRM_LAT_049,Tableau,-0.0,0.0,0,0.0012,8
SRM_LAT_049,Power BI,0.0,0.0,0,0.0012,8
SRM_LAT_049,Excel,-0.0001,0.0,0,0.0012,8
SRM_LAT_049,Communication,-0.0,0.0,0,0.0012,8
SRM_LAT_049,Leadership,-0.0,0.0,0,0.0012,8
SRM_LAT_050,Python,-0.0175,0.2373,1,0.145,8
SRM_LAT_050,Java,-0.0012,0.4873,3,0.145,8
SRM_LAT_050,C,0.0019,0.4873,2,0.145,8
SRM_LAT_050,C++,-0.0005,0.4873,4,0.145,8
SRM_LAT_050,JavaScript,-0.0325,0.0716,2,0.145,8
SRM_LAT_050,TypeScript,-0.0008,0.0716,2,0.145,8
SRM_LAT_050,SQL,-0.0081,0.4873,4,0.145,8
SRM_LAT_050,React,-0.003,0.2373,2,0.145,8
SRM_LAT_050,Angular,-0.0094,0.0716,1,0.145,8
SRM_LAT_050,Node.js,0.0036,0.2373,5,0.145,8
SRM_LAT_050,Django,-0.0139,0.1202,1,0.145,8
SRM_LAT_050,Flask,-0.0002,0.2373,5,0.145,8
SRM_LAT_050,Spring Boot,-0.005,0.0,0,0.145,8
SRM_LAT_050,TensorFlow,-0.0014,0.0716,1,0.145,8
SRM_LAT_050,PyTorch,0.0028,0.4873,1,0.145,8
SRM_LAT_050,Scikit-learn,-0.0082,0.1202,1,0.145,8
SRM_LAT_050,Pandas,-0.006,0.0716,2,0.145,8
SRM_LAT_050,NumPy,-0.0044,0.0716,1,0.145,8
SRM_LAT_050,AWS,-0.0119,0.0716,1,0.145,8
SRM_LAT_050,Azure,-0.0048,0.0716,3,0.145,8
SRM_LAT_050,GCP,-0.0,0.0,0,0.145,8
SRM_LAT_050,Docker,-0.0051,0.0,0,0.145,8
SRM_LAT_050,Kubernetes,-0.0017,0.0,0,0.145,8
SRM_LAT_050,Git,-0.0038,0.0,0,0.145,8
SRM_LAT_050,MongoDB,-0.0,0.0,0,0.145,8
SRM_LAT_050,PostgreSQL,-0.0062,0.0,0,0.145,8
SRM_LAT_050,MySQL,-0.0027,0.0,0,0.145,8
SRM_LAT_050,Redis,-0.0017,0.0,0,0.145,8
SRM_LAT_050,HTML/CSS,-0.0064,0.0,0,0.145,8
SRM_LAT_050,REST APIs,-0.0,0.0,0,0.145,8
SRM_LAT_050,Linux,-0.0029,0.0,0,0.145,8
SRM_LAT_050,Tableau,-0.0004,0.0,0,0.145,8
SRM_LAT_050,Power BI,0.0,0.0,0,0.145,8
SRM_LAT_050,Excel,-0.0064,0.0,0,0.145,8
SRM_LAT_050,Communication,-0.0031,0.0,0,0.145,8
SRM_LAT_050,Leadership,-0.0017,0.0,0,0.145,8
SRM_LAT_051,Python,-0.0184,0.1623,1,0.1462,8
SRM_LAT_051,Java,-0.0043,0.394,3,0.1462,8
SRM_LAT_051,C,-0.0007,0.394,2,0.1462,8
SRM_LAT_051,C++,-0.0052,0.394,4,0.1462,8
SRM_LAT_051,JavaScript,-0.0334,0.0277,2,0.1462,8
SRM_LAT_051,TypeScript,-0.002,0.0277,2,0.1462,8
SRM_LAT_051,SQL,-0.0109,0.394,4,0.1462,8
SRM_LAT_051,React,-0.0054,0.1623,2,0.1462,8
SRM_LAT_051,Angular,-0.0103,0.0277,1,0.1462,8
SRM_LAT_051,Node.js,-0.0001,0.1623,5,0.1462,8
SRM_LAT_051,Django,-0.0153,0.0667,1,0.1462,8
SRM_LAT_051,Flask,-0.0034,0.1623,5,0.1462,8
SRM_LAT_051,Spring Boot,-0.0052,0.0,0,0.1462,8
SRM_LAT_051,TensorFlow,-0.0022,0.0277,1,0.1462,8
SRM_LAT_051,PyTorch,0.0006,0.394,1,0.1462,8
SRM_LAT_051,Scikit-learn,-0.0096,0.0667,1,0.1462,8
SRM_LAT_051,Pandas,-0.008,0.0277,2,0.1462,8
SRM_LAT_051,NumPy,-0.0059,0.0277,1,0.1462,8
SRM_LAT_051,AWS,-0.0137,0.0277,1,0.1462,8
SRM_LAT_051,Azure,-0.0067,0.0277,3,0.1462,8
SRM_LAT_051,GCP,-0.0,0.0,0,0.1462,8
SRM_LAT_051,Docker,-0.0061,0.0,0,0.1462,8
SRM_LAT_051,Kubernetes,-0.0018,0.0,0,0.1462,8
SRM_LAT_051,Git,-0.006,0.0,0,0.1462,8
SRM_LAT_051,MongoDB,-0.0,0.0,0,0.1462,8
SRM_LAT_051,PostgreSQL,-0.0069,0.0,0,0.1462,8
SRM_LAT_051,MySQL,-0.0034,0.0,0,0.1462,8
SRM_LAT_051,Redis,-0.0018,0.0,0,0.1462,8
SRM_LAT_051,HTML/CSS,-0.007,0.0,0,0.1462,8
SRM_LAT_051,REST APIs,-0.0,0.0,0,0.1462,8
SRM_LAT_051,Linux,-0.0035,0.0,0,0.1462,8
SRM_LAT_051,Tableau,-0.0008,0.0,0,0.1462,8
SRM_LAT_051,Power BI,0.0,0.0,0,0.1462,8
SRM_LAT_051,Excel,-0.007,0.0,0,0.1462,8
SRM_LAT_051,Communication,-0.0042,0.0,0,0.1462,8
SRM_LAT_051,Leadership,-0.0018,0.0,0,0.1462,8
SRM_LAT_052,Python,0.0035,0.2822,1,0.103,8
SRM_LAT_052,Java,0.0101,0.4629,3,0.103,8
SRM_LAT_052,C,0.0029,0.2822,2,0.103,8
SRM_LAT_052,C++,-0.0078,0.058,1,0.103,8
SRM_LAT_052,JavaScript,-0.0002,0.2092,1,0.103,8
SRM_LAT_052,TypeScript,0.0029,0.2092,2,0.103,8
SRM_LAT_052,SQL,0.0098,0.2822,4,0.103,8
SRM_LAT_052,React,0.0025,0.2822,2,0.103,8
SRM_LAT_052,Angular,-0.0,0.0001,0,0.103,8
SRM_LAT_052,Node.js,0.0031,0.2822,3,0.103,8
SRM_LAT_052,Django,0.0055,0.3168,3,0.103,8
SRM_LAT_052,Flask,0.0059,0.2822,2,0.103,8
SRM_LAT_052,Spring Boot,-0.0066,0.0,0,0.103,8
SRM_LAT_052,TensorFlow,0.0025,0.2092,3,0.103,8
SRM_LAT_052,PyTorch,0.0,0.0001,0,0.103,8
SRM_LAT_052,Scikit-learn,-0.0047,0.0422,1,0.103,8
SRM_LAT_052,Pandas,0.0025,0.2822,2,0.103,8
SRM_LAT_052,NumPy,0.0024,0.2092,1,0.103,8
SRM_LAT_052,AWS,0.0031,0.2822,1,0.103,8
SRM_LAT_052,Azure,-0.0009,0.2092,1,0.103,8
SRM_LAT_052,GCP,-0.0024,0.0,0,0.103,8
SRM_LAT_052,Docker,-0.0004,0.0001,0,0.103,8
SRM_LAT_052,Kubernetes,0.0005,0.0422,1,0.103,8
SRM_LAT_052,Git,-0.0036,0.0001,0,0.103,8
SRM_LAT_052,MongoDB,0.0001,0.0422,1,0.103,8
SRM_LAT_052,PostgreSQL,0.0,0.0001,0,0.103,8
SRM_LAT_052,MySQL,-0.0008,0.0001,0,0.103,8
SRM_LAT_052,Redis,-0.0024,0.0,0,0.103,8
SRM_LAT_052,HTML/CSS,-0.0,0.0,0,0.103,8
SRM_LAT_052,REST APIs,0.0,0.0,0,0.103,8
SRM_LAT_052,Linux,-0.0028,0.0001,0,0.103,8
SRM_LAT_052,Tableau,-0.0024,0.0001,0,0.103,8
SRM_LAT_052,Power BI,0.0,0.0,0,0.103,8
SRM_LAT_052,Excel,-0.0044,0.0422,1,0.103,8
SRM_LAT_052,Communication,0.0,0.0001,0,0.103,8
