student_id,company_id,group_id,fit_score,relevance_grade,rank_within_group,eligible,hard_pass
S0651,CO047,46,0.0,0,404,0,0
S0653,CO047,46,0.0,0,404,0,0
S0654,CO047,46,0.0,0,404,0,0
S0656,CO047,46,0.0,0,404,0,0
S0657,CO047,46,0.0,0,404,0,0
S0658,CO047,46,0.0,0,404,0,0
S0660,CO047,46,0.0,0,404,0,0
S0661,CO047,46,0.0,0,404,0,0
S0662,CO047,46,0.0,0,404,0,0
S0663,CO047,46,0.0,0,404,0,0
S0665,CO047,46,0.0,0,404,0,0
S0666,CO047,46,0.0,0,404,0,0
S0669,CO047,46,0.0,0,404,0,0
S0672,CO047,46,0.0,0,404,0,0
S0673,CO047,46,0.0,0,404,0,0
S0677,CO047,46,0.0,0,404,0,0
S0681,CO047,46,0.0,0,404,0,0
S0682,CO047,46,0.0,0,404,0,0
S0686,CO047,46,0.0,0,404,0,0
S0687,CO047,46,0.0,0,404,0,0
S0690,CO047,46,0.0,0,404,0,0
S0693,CO047,46,0.0,0,404,0,0
S0694,CO047,46,0.0,0,404,0,0
S0695,CO047,46,0.0,0,404,0,0
S0697,CO047,46,0.0,0,404,0,0
S0699,CO047,46,0.0,0,404,0,0
S0700,CO047,46,0.0,0,404,0,0
S0701,CO047,46,0.0,0,404,0,0
S0702,CO047,46,0.0,0,404,0,0
S0703,CO047,46,0.0,0,404,0,0
S0704,CO047,46,0.0,0,404,0,0
S0705,CO047,46,0.0,0,404,0,0
S0706,CO047,46,0.0,0,404,0,0
S0708,CO047,46,0.0,0,404,0,0
S0709,CO047,46,0.0,0,404,0,0
S0710,CO047,46,0.0,0,404,0,0
S0711,CO047,46,0.0,0,404,0,0
S0715,CO047,46,0.0,0,404,0,0
S0716,CO047,46,0.0,0,404,0,0
S0717,CO047,46,0.0,0,404,0,0
S0718,CO047,46,0.0,0,404,0,0
S0721,CO047,46,0.0,0,404,0,0
S0722,CO047,46,0.0,0,404,0,0
S0727,CO047,46,0.0,0,404,0,0
S0729,CO047,46,0.0,0,404,0,0
S0733,CO047,46,0.0,0,404,0,0
S0734,CO047,46,0.0,0,404,0,0
S0740,CO047,46,0.0,0,404,0,0
S0741,CO047,46,0.0,0,404,0,0
S0743,CO047,46,0.0,0,404,0,0
S0747,CO047,46,0.0,0,404,0,0
S0754,CO047,46,0.0,0,404,0,0
S0755,CO047,46,0.0,0,404,0,0
S0756,CO047,46,0.0,0,404,0,0
S0759,CO047,46,0.0,0,404,0,0
S0761,CO047,46,0.0,0,404,0,0
S0762,CO047,46,0.0,0,404,0,0
S0763,CO047,46,0.0,0,404,0,0
S0766,CO047,46,0.0,0,404,0,0
S0768,CO047,46,0.0,0,404,0,0
S0770,CO047,46,0.0,0,404,0,0
S0774,CO047,46,0.0,0,404,0,0
S0776,CO047,46,0.0,0,404,0,0
S0777,CO047,46,0.0,0,404,0,0
S0778,CO047,46,0.0,0,404,0,0
S0779,CO047,46,0.0,0,404,0,0
S0780,CO047,46,0.0,0,404,0,0
S0782,CO047,46,0.0,0,404,0,0
S0784,CO047,46,0.0,0,404,0,0
S0786,CO047,46,0.0,0,404,0,0
S0787,CO047,46,0.0,0,404,0,0
S0788,CO047,46,0.0,0,404,0,0
S0793,CO047,46,0.0,0,404,0,0
S0794,CO047,46,0.0,0,404,0,0
S0796,CO047,46,0.0,0,404,0,0
S0797,CO047,46,0.0,0,404,0,0
S0800,CO047,46,0.0,0,404,0,0
S0452,CO048,47,0.8675,3,1,1,1
S0448,CO048,47,0.835,3,2,1,1
S0775,CO048,47,0.8125,3,3,1,1
S0043,CO048,47,0.8058,3,4,1,1
S0124,CO048,47,0.805,3,5,1,1
S0328,CO048,47,0.8017,3,6,1,1
S0029,CO048,47,0.7992,3,7,1,1
S0179,CO048,47,0.7942,3,8,1,1
S0371,CO048,47,0.7792,3,9,1,1
S0094,CO048,47,0.7683,3,10,1,1
S0473,CO048,47,0.7558,3,11,1,1
S0535,CO048,47,0.7542,3,12,1,1
S0727,CO048,47,0.7392,3,13,1,1
S0424,CO048,47,0.7333,3,14,1,1
S0055,CO048,47,0.725,3,15,1,1
S0185,CO048,47,0.725,3,15,1,1
S0250,CO048,47,0.72,3,17,1,1
S0687,CO048,47,0.7158,3,18,1,1
S0409,CO048,47,0.7142,3,19,1,1
S0435,CO048,47,0.705,3,20,1,1
S0620,CO048,47,0.6958,3,21,1,1
S0408,CO048,47,0.6908,3,22,1,1
S0563,CO048,47,0.6867,3,23,1,1
S0526,CO048,47,0.685,3,24,1,1
S0174,CO048,47,0.6833,3,25,1,1
S0303,CO048,47,0.6792,3,26,1,1
S0115,CO048,47,0.6708,3,27,1,1
S0481,CO048,47,0.6692,3,28,1,1
S0216,CO048,47,0.6658,3,29,1,1
S0302,CO048,47,0.66,3,30,1,1
S0540,CO048,47,0.6533,3,31,1,1
S0283,CO048,47,0.6517,3,32,1,1
S0023,CO048,47,0.6508,3,33,1,1
S0747,CO048,47,0.6467,3,34,1,1
S0502,CO048,47,0.645,3,35,1,1
S0199,CO048,47,0.6417,3,36,1,1
S0445,CO048,47,0.64,3,37,1,1
S0651,CO048,47,0.6367,3,38,1,1
S0495,CO048,47,0.6358,3,39,1,1
S0442,CO048,47,0.6325,3,40,1,1
S0539,CO048,47,0.6308,3,41,1,1
S0556,CO048,47,0.6283,3,42,1,1
S0206,CO048,47,0.6242,3,43,1,1
S0790,CO048,47,0.6242,3,43,1,1
S0468,CO048,47,0.6233,3,45,1,1
S0586,CO048,47,0.6233,3,45,1,1
S0767,CO048,47,0.6183,3,47,1,1
S0395,CO048,47,0.6167,3,48,1,1
S0119,CO048,47,0.6117,3,49,1,1
S0385,CO048,47,0.6117,3,49,1,1
S0310,CO048,47,0.61,3,51,1,1
S0467,CO048,47,0.61,3,51,1,1
S0494,CO048,47,0.61,3,51,1,1
S0736,CO048,47,0.61,3,51,1,1
S0529,CO048,47,0.6067,3,55,1,1
S0076,CO048,47,0.5992,3,56,1,1
S0345,CO048,47,0.5958,3,57,1,1
S0631,CO048,47,0.5958,3,57,1,1
S0428,CO048,47,0.5942,3,59,1,1
S0548,CO048,47,0.5908,3,60,1,1
S0066,CO048,47,0.59,3,61,1,1
S0622,CO048,47,0.5892,3,62,1,1
S0171,CO048,47,0.5867,3,63,1,1
S0686,CO048,47,0.5867,3,63,1,1
S0286,CO048,47,0.5858,3,65,1,1
S0194,CO048,47,0.5833,3,66,1,1
S0378,CO048,47,0.5833,3,66,1,1
S0293,CO048,47,0.5817,3,68,1,1
S0699,CO048,47,0.58,3,69,1,1
S0460,CO048,47,0.5792,3,70,1,1
S0760,CO048,47,0.5792,3,70,1,1
S0151,CO048,47,0.5783,3,72,1,1
S0244,CO048,47,0.5783,3,72,1,1
S0715,CO048,47,0.5775,3,74,1,1
S0262,CO048,47,0.575,3,75,1,1
S0675,CO048,47,0.575,3,75,1,1
S0271,CO048,47,0.5742,3,77,1,1
S0312,CO048,47,0.5742,3,77,1,1
S0397,CO048,47,0.5733,3,79,1,1
S0419,CO048,47,0.5733,3,79,1,1
S0132,CO048,47,0.5725,3,81,1,1
S0443,CO048,47,0.5725,3,81,1,1
S0455,CO048,47,0.5725,3,81,1,1
S0580,CO048,47,0.5725,3,81,1,1
S0781,CO048,47,0.5725,3,81,1,1
S0358,CO048,47,0.5708,3,86,1,1
S0799,CO048,47,0.5708,3,86,1,1
S0037,CO048,47,0.57,3,88,1,1
S0388,CO048,47,0.5683,3,89,1,1
S0417,CO048,47,0.5683,3,89,1,1
S0521,CO048,47,0.5683,3,89,1,1
S0578,CO048,47,0.5683,3,89,1,1
S0561,CO048,47,0.5667,3,93,1,1
S0685,CO048,47,0.5667,3,93,1,1
S0163,CO048,47,0.5642,3,95,1,1
S0260,CO048,47,0.5642,3,95,1,1
S0613,CO048,47,0.5642,3,95,1,1
S0158,CO048,47,0.5625,3,98,1,1
S0336,CO048,47,0.5617,3,99,1,1
S0205,CO048,47,0.56,3,100,1,1
S0240,CO048,47,0.56,3,100,1,1
S0576,CO048,47,0.56,3,100,1,1
S0056,CO048,47,0.5583,3,103,1,1
S0407,CO048,47,0.5583,3,103,1,1
S0728,CO048,47,0.5533,3,105,1,1
S0798,CO048,47,0.5533,3,105,1,1
S0438,CO048,47,0.5525,3,107,1,1
S0479,CO048,47,0.5525,3,107,1,1
S0558,CO048,47,0.5525,3,107,1,1
S0668,CO048,47,0.5517,3,110,1,1
S0039,CO048,47,0.55,3,111,1,1
S0662,CO048,47,0.55,3,111,1,1
S0365,CO048,47,0.5475,3,113,1,1
S0387,CO048,47,0.545,3,114,1,1
S0549,CO048,47,0.545,3,114,1,1
S0680,CO048,47,0.545,3,114,1,1
S0683,CO048,47,0.545,3,114,1,1
S0075,CO048,47,0.5417,3,118,1,1
S0296,CO048,47,0.5417,3,118,1,1
S0644,CO048,47,0.5417,3,118,1,1
S0297,CO048,47,0.5408,3,121,1,1
S0724,CO048,47,0.54,3,122,1,1
S0049,CO048,47,0.5392,3,123,1,1
S0202,CO048,47,0.5392,3,123,1,1
S0681,CO048,47,0.5392,3,123,1,1
S0731,CO048,47,0.5392,3,123,1,1
S0021,CO048,47,0.5375,3,127,1,1
S0052,CO048,47,0.5375,3,127,1,1
S0458,CO048,47,0.5375,3,127,1,1
S0306,CO048,47,0.5367,3,130,1,1
S0582,CO048,47,0.5358,3,131,1,1
S0114,CO048,47,0.535,3,132,1,1
S0180,CO048,47,0.535,3,132,1,1
S0464,CO048,47,0.5333,3,134,1,1
S0623,CO048,47,0.5333,3,134,1,1
S0709,CO048,47,0.5333,3,134,1,1
S0193,CO048,47,0.5325,3,137,1,1
S0640,CO048,47,0.5325,3,137,1,1
S0243,CO048,47,0.5317,3,139,1,1
S0511,CO048,47,0.5317,3,139,1,1
S0598,CO048,47,0.5317,3,139,1,1
S0015,CO048,47,0.53,3,142,1,1
S0126,CO048,47,0.53,3,142,1,1
S0349,CO048,47,0.53,3,142,1,1
S0433,CO048,47,0.53,3,142,1,1
S0047,CO048,47,0.5292,3,146,1,1
S0584,CO048,47,0.5283,3,147,1,1
S0784,CO048,47,0.5283,3,147,1,1
S0246,CO048,47,0.5275,3,149,1,1
S0626,CO048,47,0.5275,3,149,1,1
S0507,CO048,47,0.5267,3,151,1,1
S0269,CO048,47,0.525,3,152,1,1
S0654,CO048,47,0.525,3,152,1,1
S0044,CO048,47,0.5242,3,154,1,1
S0177,CO048,47,0.5242,3,154,1,1
S0340,CO048,47,0.5242,3,154,1,1
S0290,CO048,47,0.5233,3,157,1,1
S0527,CO048,47,0.5233,3,157,1,1
S0010,CO048,47,0.5225,3,159,1,1
S0295,CO048,47,0.5225,3,159,1,1
S0380,CO048,47,0.5225,3,159,1,1
S0488,CO048,47,0.5225,3,159,1,1
S0689,CO048,47,0.5225,3,159,1,1
S0725,CO048,47,0.5217,3,164,1,1
S0585,CO048,47,0.52,3,165,1,1
S0575,CO048,47,0.5192,3,166,1,1
S0746,CO048,47,0.5192,3,166,1,1
S0317,CO048,47,0.5183,3,168,1,1
S0389,CO048,47,0.5183,3,168,1,1
S0734,CO048,47,0.5183,3,168,1,1
S0105,CO048,47,0.5167,3,171,1,1
S0588,CO048,47,0.5158,3,172,1,1
S0040,CO048,47,0.5142,3,173,1,1
S0079,CO048,47,0.5142,3,173,1,1
S0214,CO048,47,0.5142,3,173,1,1
S0546,CO048,47,0.5142,3,173,1,1
S0657,CO048,47,0.5125,3,177,1,1
S0569,CO048,47,0.5117,3,178,1,1
S0141,CO048,47,0.5108,3,179,1,1
S0289,CO048,47,0.5092,3,180,1,1
S0073,CO048,47,0.5083,3,181,1,1
S0440,CO048,47,0.5083,3,181,1,1
S0513,CO048,47,0.5075,3,183,1,1
S0373,CO048,47,0.5067,3,184,1,1
S0311,CO048,47,0.5042,3,185,1,1
S0356,CO048,47,0.5042,3,185,1,1
S0617,CO048,47,0.5042,3,185,1,1
S0048,CO048,47,0.5033,3,188,1,1
S0113,CO048,47,0.5017,3,189,1,1
S0564,CO048,47,0.5,3,190,1,1
S0027,CO048,47,0.4992,3,191,1,1
S0082,CO048,47,0.4992,3,191,1,1
S0659,CO048,47,0.4975,3,193,1,1
S0739,CO048,47,0.4975,3,193,1,1
S0070,CO048,47,0.4967,3,195,1,1
S0186,CO048,47,0.4958,3,196,1,1
S0334,CO048,47,0.495,3,197,1,1
S0723,CO048,47,0.495,3,197,1,1
S0030,CO048,47,0.4942,3,199,1,1
S0538,CO048,47,0.4942,3,199,1,1
S0667,CO048,47,0.4942,3,199,1,1
S0750,CO048,47,0.4942,3,199,1,1
S0084,CO048,47,0.4917,3,203,1,1
S0123,CO048,47,0.4917,3,203,1,1
S0222,CO048,47,0.4917,3,203,1,1
S0098,CO048,47,0.4892,3,206,1,1
S0664,CO048,47,0.4892,3,206,1,1
S0129,CO048,47,0.4883,3,208,1,1
S0565,CO048,47,0.4883,3,208,1,1
S0013,CO048,47,0.4858,3,210,1,1
S0034,CO048,47,0.4858,3,210,1,1
S0719,CO048,47,0.4858,3,210,1,1
S0483,CO048,47,0.485,3,213,1,1
S0572,CO048,47,0.485,3,213,1,1
S0614,CO048,47,0.485,3,213,1,1
S0672,CO048,47,0.485,3,213,1,1
S0755,CO048,47,0.4842,3,217,1,1
S0426,CO048,47,0.4833,3,218,1,1
S0263,CO048,47,0.4825,3,219,1,1
S0337,CO048,47,0.4825,3,219,1,1
S0368,CO048,47,0.4825,3,219,1,1
S0463,CO048,47,0.4825,3,219,1,1
S0632,CO048,47,0.4817,3,223,1,1
S0530,CO048,47,0.4808,3,224,1,1
S0611,CO048,47,0.4808,3,224,1,1
S0121,CO048,47,0.48,3,226,1,1
S0201,CO048,47,0.4792,3,227,1,1
S0314,CO048,47,0.4792,3,227,1,1
S0570,CO048,47,0.4792,3,227,1,1
S0679,CO048,47,0.4792,3,227,1,1
S0722,CO048,47,0.4792,3,227,1,1
S0777,CO048,47,0.4792,3,227,1,1
S0274,CO048,47,0.4783,3,233,1,1
S0215,CO048,47,0.4775,3,234,1,1
S0411,CO048,47,0.4775,3,234,1,1
S0759,CO048,47,0.4775,3,234,1,1
S0175,CO048,47,0.4758,3,237,1,1
S0769,CO048,47,0.475,3,238,1,1
S0537,CO048,47,0.4742,3,239,1,1
S0136,CO048,47,0.4725,3,240,1,1
S0154,CO048,47,0.4717,3,241,1,1
S0628,CO048,47,0.4717,3,241,1,1
S0639,CO048,47,0.47,3,243,1,1
S0691,CO048,47,0.47,3,243,1,1
S0771,CO048,47,0.47,3,243,1,1
S0139,CO048,47,0.4692,3,246,1,1
S0178,CO048,47,0.4692,3,246,1,1
S0477,CO048,47,0.4683,3,248,1,1
S0016,CO048,47,0.465,3,249,1,1
S0376,CO048,47,0.465,3,249,1,1
S0583,CO048,47,0.465,3,249,1,1
S0208,CO048,47,0.4642,3,252,1,1
S0447,CO048,47,0.4642,3,252,1,1
S0367,CO048,47,0.4617,3,254,1,1
S0518,CO048,47,0.4617,3,254,1,1
S0133,CO048,47,0.46,3,256,1,1
S0484,CO048,47,0.46,3,256,1,1
S0210,CO048,47,0.4592,3,258,1,1
S0643,CO048,47,0.4592,3,258,1,1
S0703,CO048,47,0.4592,3,258,1,1
S0773,CO048,47,0.4583,3,261,1,1
S0028,CO048,47,0.4575,3,262,1,1
S0203,CO048,47,0.4575,3,262,1,1
S0551,CO048,47,0.4575,3,262,1,1
S0757,CO048,47,0.4575,3,262,1,1
S0323,CO048,47,0.4567,3,266,1,1
S0532,CO048,47,0.4567,3,266,1,1
S0057,CO048,47,0.4558,3,268,1,1
S0059,CO048,47,0.455,3,269,1,1
S0392,CO048,47,0.455,3,269,1,1
S0200,CO048,47,0.4542,3,271,1,1
S0249,CO048,47,0.4542,3,271,1,1
S0253,CO048,47,0.4542,3,271,1,1
S0615,CO048,47,0.4542,3,271,1,1
S0638,CO048,47,0.4542,3,271,1,1
S0630,CO048,47,0.4533,3,276,1,1
S0721,CO048,47,0.4533,3,276,1,1
S0176,CO048,47,0.4517,3,278,1,1
S0462,CO048,47,0.4517,3,278,1,1
S0498,CO048,47,0.4517,3,278,1,1
S0454,CO048,47,0.45,3,281,1,1
S0726,CO048,47,0.45,3,281,1,1
S0239,CO048,47,0.4492,3,283,1,1
S0606,CO048,47,0.4483,3,284,1,1
S0748,CO048,47,0.4483,3,284,1,1
S0106,CO048,47,0.4475,3,286,1,1
S0589,CO048,47,0.4467,3,287,1,1
S0737,CO048,47,0.4458,3,288,1,1
S0006,CO048,47,0.445,3,289,1,1
S0173,CO048,47,0.445,3,289,1,1
S0191,CO048,47,0.445,3,289,1,1
S0321,CO048,47,0.445,3,289,1,1
S0553,CO048,47,0.445,3,289,1,1
S0690,CO048,47,0.445,3,289,1,1
S0698,CO048,47,0.445,3,289,1,1
S0234,CO048,47,0.4442,3,296,1,1
S0509,CO048,47,0.4442,3,296,1,1
S0282,CO048,47,0.4433,3,298,1,1
S0595,CO048,47,0.4425,3,299,1,1
S0002,CO048,47,0.4417,3,300,1,1
S0406,CO048,47,0.4417,3,300,1,1
S0485,CO048,47,0.4417,3,300,1,1
S0618,CO048,47,0.4417,3,300,1,1
S0427,CO048,47,0.4408,3,304,1,1
S0758,CO048,47,0.4408,3,304,1,1
S0457,CO048,47,0.44,3,306,1,1
S0701,CO048,47,0.4392,3,307,1,1
S0749,CO048,47,0.4392,3,307,1,1
S0567,CO048,47,0.4375,3,309,1,1
S0742,CO048,47,0.4375,3,309,1,1
S0213,CO048,47,0.4367,3,311,1,1
S0118,CO048,47,0.4358,3,312,1,1
S0555,CO048,47,0.4358,3,312,1,1
S0774,CO048,47,0.4358,3,312,1,1
S0326,CO048,47,0.435,3,315,1,1
S0531,CO048,47,0.435,3,315,1,1
S0085,CO048,47,0.4342,3,317,1,1
S0232,CO048,47,0.4342,3,317,1,1
S0322,CO048,47,0.4342,3,317,1,1
S0383,CO048,47,0.4342,3,317,1,1
S0135,CO048,47,0.4333,3,321,1,1
S0453,CO048,47,0.4333,3,321,1,1
S0063,CO048,47,0.4317,2,323,1,1
S0700,CO048,47,0.4317,2,323,1,1
S0765,CO048,47,0.4317,2,323,1,1
S0245,CO048,47,0.43,2,326,1,1
S0601,CO048,47,0.43,2,326,1,1
S0219,CO048,47,0.4292,2,328,1,1
S0247,CO048,47,0.4292,2,328,1,1
S0261,CO048,47,0.4292,2,328,1,1
S0309,CO048,47,0.4292,2,328,1,1
S0360,CO048,47,0.4292,2,328,1,1
S0363,CO048,47,0.4292,2,328,1,1
S0471,CO048,47,0.4292,2,328,1,1
S0492,CO048,47,0.4283,2,335,1,1
S0661,CO048,47,0.4283,2,335,1,1
S0204,CO048,47,0.4275,2,337,1,1
S0379,CO048,47,0.4267,2,338,1,1
S0412,CO048,47,0.4267,2,338,1,1
S0475,CO048,47,0.4267,2,338,1,1
S0660,CO048,47,0.4267,2,338,1,1
S0684,CO048,47,0.4267,2,338,1,1
S0751,CO048,47,0.4267,2,338,1,1
S0384,CO048,47,0.4258,2,344,1,1
S0045,CO048,47,0.425,2,345,1,1
S0552,CO048,47,0.425,2,345,1,1
S0665,CO048,47,0.4242,2,347,1,1
S0744,CO048,47,0.4242,2,347,1,1
S0188,CO048,47,0.4233,2,349,1,1
S0164,CO048,47,0.4225,2,350,1,1
S0524,CO048,47,0.4225,2,350,1,1
S0557,CO048,47,0.4225,2,350,1,1
S0248,CO048,47,0.4217,2,353,1,1
S0308,CO048,47,0.4217,2,353,1,1
S0265,CO048,47,0.4208,2,355,1,1
S0432,CO048,47,0.4208,2,355,1,1
S0451,CO048,47,0.4208,2,355,1,1
S0449,CO048,47,0.42,2,358,1,1
S0566,CO048,47,0.42,2,358,1,1
S0625,CO048,47,0.42,2,358,1,1
S0207,CO048,47,0.4192,2,361,1,1
S0787,CO048,47,0.4192,2,361,1,1
S0559,CO048,47,0.4175,2,363,1,1
S0707,CO048,47,0.4167,2,364,1,1
S0764,CO048,47,0.4167,2,364,1,1
S0162,CO048,47,0.4158,2,366,1,1
S0004,CO048,47,0.415,2,367,1,1
S0072,CO048,47,0.415,2,367,1,1
S0157,CO048,47,0.4142,2,369,1,1
S0102,CO048,47,0.4125,2,370,1,1
S0108,CO048,47,0.4125,2,370,1,1
S0300,CO048,47,0.4125,2,370,1,1
S0160,CO048,47,0.4117,2,373,1,1
S0211,CO048,47,0.4117,2,373,1,1
S0374,CO048,47,0.4117,2,373,1,1
S0543,CO048,47,0.4117,2,373,1,1
S0086,CO048,47,0.41,2,377,1,1
S0237,CO048,47,0.41,2,377,1,1
S0264,CO048,47,0.41,2,377,1,1
S0362,CO048,47,0.4092,2,380,1,1
S0053,CO048,47,0.4083,2,381,1,1
S0280,CO048,47,0.4083,2,381,1,1
S0294,CO048,47,0.4075,2,383,1,1
S0510,CO048,47,0.4075,2,383,1,1
S0181,CO048,47,0.4067,2,385,1,1
S0658,CO048,47,0.4067,2,385,1,1
S0796,CO048,47,0.405,2,387,1,1
S0568,CO048,47,0.4042,2,388,1,1
S0642,CO048,47,0.4042,2,388,1,1
S0676,CO048,47,0.4042,2,388,1,1
S0096,CO048,47,0.4033,2,391,1,1
S0167,CO048,47,0.4033,2,391,1,1
S0344,CO048,47,0.4033,2,391,1,1
S0437,CO048,47,0.4033,2,391,1,1
S0183,CO048,47,0.4025,2,395,1,1
S0469,CO048,47,0.4025,2,395,1,1
S0155,CO048,47,0.4,2,397,1,1
S0772,CO048,47,0.4,2,397,1,1
S0779,CO048,47,0.4,2,397,1,1
S0031,CO048,47,0.3992,2,400,1,1
S0077,CO048,47,0.3992,2,400,1,1
S0078,CO048,47,0.3992,2,400,1,1
S0083,CO048,47,0.3992,2,400,1,1
S0284,CO048,47,0.3992,2,400,1,1
S0354,CO048,47,0.3992,2,400,1,1
S0508,CO048,47,0.3992,2,400,1,1
S0605,CO048,47,0.3992,2,400,1,1
S0001,CO048,47,0.3983,2,408,1,1
S0097,CO048,47,0.3975,2,409,1,1
S0341,CO048,47,0.3975,2,409,1,1
S0702,CO048,47,0.3967,2,411,1,1
S0320,CO048,47,0.3958,2,412,1,1
S0116,CO048,47,0.395,2,413,1,1
S0209,CO048,47,0.395,2,413,1,1
S0231,CO048,47,0.395,2,413,1,1
S0352,CO048,47,0.395,2,413,1,1
S0399,CO048,47,0.395,2,413,1,1
S0491,CO048,47,0.395,2,413,1,1
S0003,CO048,47,0.3942,2,419,1,1
S0382,CO048,47,0.3942,2,419,1,1
S0730,CO048,47,0.3942,2,419,1,1
S0735,CO048,47,0.3942,2,419,1,1
S0275,CO048,47,0.3925,2,423,1,1
S0600,CO048,47,0.3925,2,423,0,1
S0789,CO048,47,0.3917,2,425,1,1
S0292,CO048,47,0.3908,2,426,1,1
S0677,CO048,47,0.3908,2,426,1,1
S0729,CO048,47,0.3908,2,426,1,1
S0627,CO048,47,0.39,2,429,1,1
S0197,CO048,47,0.3892,2,430,1,1
S0711,CO048,47,0.3892,2,430,1,1
S0068,CO048,47,0.3875,2,432,1,1
S0168,CO048,47,0.3875,2,432,1,1
S0514,CO048,47,0.3875,2,432,1,1
S0534,CO048,47,0.3875,2,432,1,1
S0674,CO048,47,0.3875,2,432,1,1
S0706,CO048,47,0.3875,2,432,1,1
S0712,CO048,47,0.3875,2,432,0,1
S0238,CO048,47,0.3867,2,439,1,1
S0370,CO048,47,0.3867,2,439,1,1
S0405,CO048,47,0.3867,2,439,1,1
S0533,CO048,47,0.3867,2,439,1,1
S0590,CO048,47,0.3867,2,439,1,1
S0596,CO048,47,0.3867,2,439,1,1
S0738,CO048,47,0.3867,2,439,1,1
S0095,CO048,47,0.385,2,446,1,1
S0490,CO048,47,0.3833,2,447,1,1
S0142,CO048,47,0.3825,2,448,1,1
S0217,CO048,47,0.3825,2,448,1,1
S0571,CO048,47,0.3825,2,448,1,1
S0793,CO048,47,0.3825,2,448,1,1
S0235,CO048,47,0.3817,2,452,1,1
S0145,CO048,47,0.38,2,453,1,1
S0429,CO048,47,0.38,2,453,1,1
S0593,CO048,47,0.38,2,453,1,1
S0036,CO048,47,0.3792,2,456,1,1
S0169,CO048,47,0.3792,2,456,1,1
S0359,CO048,47,0.3792,2,456,1,1
S0090,CO048,47,0.3783,2,459,1,1
S0338,CO048,47,0.3783,2,459,1,1
S0355,CO048,47,0.3783,2,459,1,1
S0017,CO048,47,0.3775,2,462,1,1
S0224,CO048,47,0.3775,2,462,1,1
S0423,CO048,47,0.3775,2,462,1,1
S0127,CO048,47,0.375,2,465,1,1
S0190,CO048,47,0.375,2,465,1,1
S0377,CO048,47,0.375,2,465,1,1
S0033,CO048,47,0.3742,2,468,1,1
S0112,CO048,47,0.3742,2,468,1,1
S0242,CO048,47,0.3742,2,468,1,1
S0316,CO048,47,0.3742,2,468,1,1
S0472,CO048,47,0.3742,2,468,1,1
S0505,CO048,47,0.3742,2,468,1,1
S0573,CO048,47,0.3742,2,468,1,1
S0688,CO048,47,0.3742,2,468,1,1
S0693,CO048,47,0.3742,2,468,1,1
S0717,CO048,47,0.3742,2,468,1,1
S0752,CO048,47,0.3742,2,468,1,1
S0732,CO048,47,0.3717,2,479,1,1
S0148,CO048,47,0.37,2,480,1,1
S0422,CO048,47,0.37,2,480,1,1
S0254,CO048,47,0.3675,2,482,1,1
S0020,CO048,47,0.3667,2,483,0,1
S0410,CO048,47,0.3658,2,484,1,1
S0482,CO048,47,0.3658,2,484,1,1
S0745,CO048,47,0.3658,2,484,1,1
S0499,CO048,47,0.365,2,487,1,1
S0520,CO048,47,0.365,2,487,1,1
S0064,CO048,47,0.3625,2,489,1,1
S0018,CO048,47,0.3617,2,490,1,1
S0125,CO048,47,0.3617,2,490,1,1
S0170,CO048,47,0.3617,2,490,1,1
S0357,CO048,47,0.3617,2,490,1,1
S0434,CO048,47,0.3617,2,490,1,1
S0597,CO048,47,0.3617,2,490,1,1
S0648,CO048,47,0.3617,2,490,1,1
S0415,CO048,47,0.36,2,497,1,1
S0014,CO048,47,0.3575,2,498,1,1
S0046,CO048,47,0.3575,2,498,1,1
S0058,CO048,47,0.3575,2,498,1,1
S0330,CO048,47,0.3575,2,498,1,1
S0402,CO048,47,0.3575,2,498,1,1
S0516,CO048,47,0.3575,2,498,1,1
S0624,CO048,47,0.3575,2,498,1,1
S0696,CO048,47,0.3575,2,498,1,1
S0753,CO048,47,0.3575,2,498,1,1
S0093,CO048,47,0.355,2,507,0,1
S0065,CO048,47,0.3533,2,508,1,1
S0111,CO048,47,0.3533,2,508,1,1
S0147,CO048,47,0.3533,2,508,1,1
S0547,CO048,47,0.3533,2,508,1,1
S0011,CO048,47,0.3492,1,512,1,1
S0101,CO048,47,0.3492,1,512,1,1
S0103,CO048,47,0.3492,1,512,1,1
S0140,CO048,47,0.3492,1,512,1,1
S0277,CO048,47,0.3492,1,512,1,1
S0327,CO048,47,0.3492,1,512,1,1
S0420,CO048,47,0.3492,1,512,1,1
S0425,CO048,47,0.3492,1,512,1,1
S0501,CO048,47,0.3492,1,512,1,1
S0544,CO048,47,0.3492,1,512,1,1
S0550,CO048,47,0.3492,1,512,1,1
S0646,CO048,47,0.3492,1,512,1,1
S0652,CO048,47,0.3492,1,512,1,1
S0678,CO048,47,0.3492,1,512,1,1
S0692,CO048,47,0.3492,1,512,1,1
S0074,CO048,47,0.345,1,527,0,1
S0081,CO048,47,0.345,1,527,1,1
S0122,CO048,47,0.345,1,527,1,1
S0166,CO048,47,0.345,1,527,1,1
S0192,CO048,47,0.345,1,527,0,1
S0259,CO048,47,0.345,1,527,1,1
S0266,CO048,47,0.345,1,527,1,1
S0315,CO048,47,0.345,1,527,1,1
S0324,CO048,47,0.345,1,527,1,1
S0579,CO048,47,0.345,1,527,1,1
S0603,CO048,47,0.345,1,527,1,1
S0609,CO048,47,0.345,1,527,0,1
